NU_ANO,Q006,TP_SEXO,SG_UF_PROVA,QTD
2023,G,F,SP,5151
2023,G,F,TO,172
2023,G,M,AC,79
2023,G,M,AL,220
2023,G,M,AM,199
2023,G,M,AP,110
2023,G,M,BA,842
2023,G,M,CE,587
2023,G,M,DF,697
2023,G,M,ES,384
2023,G,M,GO,753
2023,G,M,MA,309
2023,G,M,MG,2064
2023,G,M,MS,299
2023,G,M,MT,450
2023,G,M,PA,542
2023,G,M,PB,347
2023,G,M,PE,642
2023,G,M,PI,243
2023,G,M,PR,1289
2023,G,M,RJ,1733
2023,G,M,RN,369
2023,G,M,RO,147
2023,G,M,RR,65
2023,G,M,RS,1032
2023,G,M,SC,735
2023,G,M,SE,189
2023,G,M,SP,4341
2023,G,M,TO,140
2023,G,F,AC,69
2023,G,F,AL,198
2023,G,F,AM,183
2023,G,F,AP,79
2023,G,F,BA,710
2023,G,F,CE,491
2023,G,F,DF,706
2023,G,F,ES,353
2023,G,F,GO,646
2023,G,F,MA,277
2023,G,F,MG,1928
2023,G,F,MS,254
2023,G,F,MT,370
2023,G,F,PA,425
2023,G,F,PB,327
2023,G,F,PE,541
2023,G,F,PI,186
2023,G,F,PR,1151
2023,G,F,RJ,1743
2023,G,F,RN,352
2023,G,F,RO,117
2023,G,F,RR,54
2023,G,F,RS,1005
2023,G,F,SC,791
2023,G,F,SE,186
2023,G,F,SP,4406
2023,G,F,TO,129
2023,G,M,AC,69
2023,G,M,AL,201
2023,G,M,AM,203
2023,G,M,AP,85
2023,G,M,BA,651
2023,G,M,CE,537
2023,G,M,DF,685
2023,G,M,ES,336
2023,G,M,GO,614
2023,G,M,MA,246
2023,G,M,MG,1709
2023,G,M,MS,242
2023,G,M,MT,373
2023,G,M,PA,420
2023,G,M,PB,299
2023,G,M,PE,531
2023,G,M,PI,194
2023,G,M,PR,1006
2023,G,M,RJ,1558
2023,G,M,RN,338
2023,G,M,RO,105
2023,G,M,RR,50
2023,G,M,RS,844
2023,G,M,SC,675
2023,G,M,SE,175
2023,G,M,SP,3683
2023,G,M,TO,120
2023,G,F,AC,86
2023,G,F,AL,256
2023,G,F,AM,235
2023,G,F,AP,98
2023,G,F,BA,902
2023,G,F,CE,630
2023,G,F,DF,1013
2023,G,F,ES,471
2023,G,F,GO,796
2023,G,F,MA,296
2023,G,F,MG,2293
2023,G,F,MS,317
2023,G,F,MT,447
2023,G,F,PA,541
2023,G,F,PB,404
2023,G,F,PE,707
2023,G,F,PI,235
2023,G,F,PR,1467
2023,G,F,RJ,2140
2023,G,F,RN,398
2023,G,F,RO,136
2023,G,F,RR,74
2023,G,F,RS,1168
2023,G,F,SC,932
2023,G,F,SE,211
2023,G,F,SP,5746
2023,G,F,TO,157
2023,G,M,AC,72
2023,G,M,AL,206
2023,G,M,AM,221
2023,G,M,AP,113
2023,G,M,BA,801
2023,G,M,CE,661
2023,G,M,DF,832
2023,G,M,ES,397
2023,G,M,GO,728
2023,G,M,MA,267
2023,G,M,MG,2017
2023,G,M,MS,315
2023,G,M,MT,417
2023,G,M,PA,504
2023,G,M,PB,379
2023,G,M,PE,689
2023,G,M,PI,239
2023,G,M,PR,1185
2023,G,M,RJ,1928
2023,G,M,RN,371
2023,G,M,RO,152
2023,G,M,RR,69
2023,G,M,RS,954
2023,G,M,SC,733
2023,G,M,SE,196
2023,G,M,SP,4786
2023,G,M,TO,177
2023,G,F,AC,71
2023,G,F,AL,253
2023,G,F,AM,209
2023,G,F,AP,100
2023,G,F,BA,870
2023,G,F,CE,619
2023,G,F,DF,1149
2023,G,F,ES,397
2023,G,F,GO,761
2023,G,F,MA,249
2023,G,F,MG,2207
2023,G,F,MS,282
2023,G,F,MT,452
2023,G,F,PA,464
2023,G,F,PB,332
2023,G,F,PE,731
2023,G,F,PI,235
2023,G,F,PR,1336
2023,G,F,RJ,2180
2023,G,F,RN,338
2023,G,F,RO,128
2023,G,F,RR,65
2023,G,F,RS,1152
2023,G,F,SC,843
2023,G,F,SE,219
2023,G,F,SP,5709
2023,G,F,TO,200
2023,G,M,AC,71
2023,G,M,AL,190
2023,G,M,AM,210
2023,G,M,AP,118
2023,G,M,BA,776
2023,G,M,CE,675
2023,G,M,DF,967
2023,G,M,ES,389
2023,G,M,GO,716
2023,G,M,MA,282
2023,G,M,MG,1992
2023,G,M,MS,305
2023,G,M,MT,451
2023,G,M,PA,512
2023,G,M,PB,322
2023,G,M,PE,697
2023,G,M,PI,234
2023,G,M,PR,1098
2023,G,M,RJ,2042
2023,G,M,RN,395
2023,G,M,RO,130
2023,G,M,RR,71
2023,G,M,RS,968
2023,G,M,SC,761
2023,G,M,SE,201
2023,G,M,SP,4938
2023,G,M,TO,156
2023,G,F,AC,61
2023,G,F,AL,200
2023,G,F,AM,197
2023,G,F,AP,60
2023,G,F,BA,786
2023,G,F,CE,610
2023,G,F,DF,1110
2023,G,F,ES,408
2023,G,F,GO,742
2023,G,F,MA,229
2023,G,F,MG,1967
2023,G,F,MS,272
2023,G,F,MT,411
2023,G,F,PA,456
2023,G,F,PB,340
2023,G,F,PE,688
2023,G,F,PI,181
2023,G,F,PR,1180
2023,G,F,RJ,2066
2023,G,F,RN,386
2023,G,F,RO,105
2023,G,F,RR,66
2023,G,F,RS,1005
2023,G,F,SC,770
2023,G,F,SE,200
2023,G,F,SP,5311
2023,G,F,TO,150
2023,G,M,AC,60
2023,G,M,AL,195
2023,G,M,AM,213
2023,G,M,AP,62
2023,G,M,BA,736
2023,G,M,CE,648
2023,G,M,DF,1077
2023,G,M,ES,395
2023,G,M,GO,678
2023,G,M,MA,263
2023,G,M,MG,1804
2023,G,M,MS,277
2023,G,M,MT,376
2023,G,M,PA,424
2023,G,M,PB,295
2023,G,M,PE,638
2023,G,M,PI,183
2023,G,M,PR,964
2023,G,M,RJ,1865
2023,G,M,RN,378
2023,G,M,RO,92
2023,G,M,RR,44
2023,G,M,RS,867
2023,G,M,SC,622
2023,G,M,SE,181
2023,G,M,SP,4669
2023,G,M,TO,142
2023,G,F,AC,71
2023,G,F,AL,248
2023,G,F,AM,212
2023,G,F,AP,68
2023,G,F,BA,872
2023,G,F,CE,770
2023,G,F,DF,1402
2023,G,F,ES,518
2023,G,F,GO,972
2023,G,F,MA,315
2023,G,F,MG,2395
2023,G,F,MS,368
2023,G,F,MT,525
2023,G,F,PA,482
2023,G,F,PB,343
2023,G,F,PE,992
2023,G,F,PI,240
2023,G,F,PR,1345
2023,G,F,RJ,2608
2023,G,F,RN,367
2023,G,F,RO,124
2023,G,F,RR,73
2023,G,F,RS,1208
2023,G,F,SC,937
2023,G,F,SE,222
2023,G,F,SP,7315
2023,G,F,TO,152
2023,G,M,AC,90
2023,G,M,AL,263
2023,G,M,AM,265
2023,G,M,AP,74
2023,G,M,BA,1030
2023,G,M,CE,918
2023,G,M,DF,1518
2023,G,M,ES,522
2023,G,M,GO,1096
2023,G,M,MA,355
2023,G,M,MG,2416
2023,G,M,MS,381
2023,G,M,MT,570
2023,G,M,PA,528
2023,G,M,PB,410
2023,G,M,PE,1070
2023,G,M,PI,283
2023,G,M,PR,1423
2023,G,M,RJ,2736
2023,G,M,RN,397
2023,G,M,RO,147
2023,G,M,RR,63
2023,G,M,RS,1192
2023,G,M,SC,955
2023,G,M,SE,232
2023,G,M,SP,7230
2023,G,M,TO,181
