NU_ANO,Q025,Q006,SG_UF_PROVA,QTD
2019,A,D,ES,822
2019,A,D,GO,1927
2019,A,D,MA,2436
2019,A,D,MG,4946
2019,A,D,MS,876
2019,A,D,MT,1540
2019,A,D,PA,4636
2019,A,D,PB,584
2019,A,D,PE,836
2019,A,D,PI,1024
2019,A,D,PR,2048
2019,A,D,RJ,2461
2019,A,D,RN,651
2019,A,D,RO,967
2019,A,D,RR,263
2019,A,D,RS,2336
2019,A,D,SC,798
2019,A,D,SE,455
2019,A,D,SP,7724
2019,A,D,TO,653
2019,A,D,AC,173
2019,A,D,AL,104
2019,A,D,AM,530
2019,A,D,AP,179
2019,A,D,BA,467
2019,A,D,CE,316
2019,A,D,DF,252
2019,A,D,ES,272
2019,A,D,GO,535
2019,A,D,MA,646
2019,A,D,MG,1543
2019,A,D,MS,247
2019,A,D,MT,517
2019,A,D,PA,1354
2019,A,D,PB,177
2019,A,D,PE,250
2019,A,D,PI,316
2019,A,D,PR,700
2019,A,D,RJ,805
2019,A,D,RN,174
2019,A,D,RO,267
2019,A,D,RR,64
2019,A,D,RS,876
2019,A,D,SC,364
2019,A,D,SE,140
2019,A,D,SP,2507
2019,A,D,TO,187
2019,A,E,AC,167
2019,A,E,AL,89
2019,A,E,AM,615
2019,A,E,AP,230
2019,A,E,BA,466
2019,A,E,CE,320
2019,A,E,DF,246
2019,A,E,ES,219
2019,A,E,GO,484
2019,A,E,MA,646
2019,A,E,MG,1509
2019,A,E,MS,215
2019,A,E,MT,497
2019,A,E,PA,1427
2019,A,E,PB,155
2019,A,E,PE,248
2019,A,E,PI,331
2019,A,E,PR,644
2019,A,E,RJ,707
2019,A,E,RN,175
2019,A,E,RO,267
2019,A,E,RR,80
2019,A,E,RS,813
2019,A,E,SC,361
2019,A,E,SE,134
2019,A,E,SP,2555
2019,A,E,TO,162
2019,A,F,AC,71
2019,A,F,AL,42
2019,A,F,AM,233
2019,A,F,AP,64
2019,A,F,BA,163
2019,A,F,CE,102
2019,A,F,DF,110
2019,A,F,ES,99
2019,A,F,GO,189
2019,A,F,MA,264
2019,A,F,MG,523
2019,A,F,MS,81
2019,A,F,MT,174
2019,A,F,PA,514
2019,A,F,PB,41
2019,A,F,PE,94
2019,A,F,PI,125
2019,A,F,PR,242
2019,A,F,RJ,301
2019,A,F,RN,85
2019,A,F,RO,110
2019,A,F,RR,35
2019,A,F,RS,306
2019,A,F,SC,133
2019,A,F,SE,43
2019,A,F,SP,864
2019,A,F,TO,79
2019,A,G,AC,38
2019,A,G,AL,14
2019,A,G,AM,145
2019,A,G,AP,72
2019,A,G,BA,94
2019,A,G,CE,48
2019,A,G,DF,68
2019,A,G,ES,31
2019,A,G,GO,97
2019,A,G,MA,142
2019,A,G,MG,289
2019,A,G,MS,53
2019,A,G,MT,101
2019,A,G,PA,292
2019,A,G,PB,31
2019,A,G,PE,52
2019,A,G,PI,50
2019,A,G,PR,123
2019,A,G,RJ,167
2019,A,G,RN,37
2019,A,G,RO,71
2019,A,G,RR,32
2019,A,G,RS,134
2019,A,G,SC,63
2019,A,G,SE,37
2019,A,G,SP,464
2019,A,G,TO,45
2019,A,G,AC,24
2019,A,G,AL,9
2019,A,G,AM,46
2019,A,G,AP,31
2019,A,G,BA,26
2019,A,G,CE,24
2019,A,G,DF,30
2019,A,G,ES,15
2019,A,G,GO,46
2019,A,G,MA,56
2019,A,G,MG,110
2019,A,G,MS,18
2019,A,G,MT,52
2019,A,G,PA,108
2019,A,G,PB,11
2019,A,G,PE,19
2019,A,G,PI,26
2019,A,G,PR,52
2019,A,G,RJ,57
2019,A,G,RN,12
2019,A,G,RO,27
2019,A,G,RR,9
2019,A,G,RS,56
2019,A,G,SC,16
2019,A,G,SE,10
2019,A,G,SP,172
2019,A,G,TO,16
2019,A,G,AC,16
2019,A,G,AL,7
2019,A,G,AM,29
2019,A,G,AP,20
2019,A,G,BA,24
2019,A,G,CE,25
2019,A,G,DF,24
2019,A,G,ES,9
2019,A,G,GO,31
2019,A,G,MA,25
2019,A,G,MG,59
2019,A,G,MS,11
2019,A,G,MT,19
2019,A,G,PA,70
2019,A,G,PB,2
2019,A,G,PE,9
2019,A,G,PI,19
2019,A,G,PR,38
2019,A,G,RJ,32
2019,A,G,RN,9
2019,A,G,RO,16
2019,A,G,RR,4
2019,A,G,RS,26
2019,A,G,SC,20
2019,A,G,SE,11
2019,A,G,SP,91
2019,A,G,TO,14
2019,A,G,AC,5
2019,A,G,AL,2
2019,A,G,AM,15
2019,A,G,AP,11
2019,A,G,BA,21
2019,A,G,CE,9
2019,A,G,DF,19
2019,A,G,ES,5
2019,A,G,GO,9
2019,A,G,MA,19
2019,A,G,MG,44
2019,A,G,MS,6
2019,A,G,MT,17
2019,A,G,PA,48
2019,A,G,PB,8
2019,A,G,PE,11
2019,A,G,PI,5
2019,A,G,PR,19
2019,A,G,RJ,29
2019,A,G,RN,3
2019,A,G,RO,9
2019,A,G,RR,6
2019,A,G,RS,18
2019,A,G,SC,12
2019,A,G,SE,7
2019,A,G,SP,56
2019,A,G,TO,6
2019,A,G,AC,9
2019,A,G,AL,2
2019,A,G,AM,11
2019,A,G,AP,12
2019,A,G,BA,11
2019,A,G,CE,4
2019,A,G,DF,16
2019,A,G,ES,2
2019,A,G,GO,13
2019,A,G,MA,9
2019,A,G,MG,36
2019,A,G,MS,3
2019,A,G,MT,17
2019,A,G,PA,34
2019,A,G,PB,3
2019,A,G,PE,5
2019,A,G,PI,8
2019,A,G,PR,12
2019,A,G,RJ,26
2019,A,G,RN,6
2019,A,G,RO,5
2019,A,G,RR,3
2019,A,G,RS,17
2019,A,G,SC,6
2019,A,G,SE,3
2019,A,G,SP,53
2019,A,G,TO,4
2019,A,G,AC,4
2019,A,G,AL,4
2019,A,G,AM,13
2019,A,G,AP,6
2019,A,G,BA,19
2019,A,G,CE,10
2019,A,G,DF,16
2019,A,G,ES,6
2019,A,G,GO,14
2019,A,G,MA,13
2019,A,G,MG,37
2019,A,G,MT,18
2019,A,G,PA,19
2019,A,G,PB,4
2019,A,G,PE,4
2019,A,G,PI,6
2019,A,G,PR,21
2019,A,G,RJ,19
2019,A,G,RN,6
2019,A,G,RO,4
2019,A,G,RR,3
2019,A,G,RS,14
2019,A,G,SC,2
2019,A,G,SE,5
2019,A,G,SP,59
2019,A,G,TO,10
2019,A,G,AC,1
2019,A,G,AL,2
2019,A,G,AM,7
2019,A,G,AP,5
2019,A,G,BA,11
2019,A,G,CE,3
2019,A,G,DF,20
2019,A,G,ES,2
2019,A,G,GO,9
2019,A,G,MA,10
2019,A,G,MG,29
2019,A,G,MS,5
2019,A,G,MT,9
2019,A,G,PA,18
2019,A,G,PB,3
2019,A,G,PE,10
2019,A,G,PI,8
2019,A,G,PR,9
2019,A,G,RJ,17
2019,A,G,RN,1
2019,A,G,RO,5
2019,A,G,RR,1
2019,A,G,RS,7
2019,A,G,SC,8
2019,A,G,SE,2
2019,A,G,SP,41
2019,A,G,TO,1
2019,A,G,AC,4
2019,A,G,AL,2
2019,A,G,AM,4
2019,A,G,AP,1
2019,A,G,BA,7
2019,A,G,CE,1
2019,A,G,DF,7
2019,A,G,ES,1
2019,A,G,GO,5
2019,A,G,MA,6
2019,A,G,MG,18
2019,A,G,MS,2
2019,A,G,MT,4
2019,A,G,PA,8
2019,A,G,PB,5
2019,A,G,PE,1
2019,A,G,PI,2
2019,A,G,PR,10
2019,A,G,RJ,11
2019,A,G,RN,6
2019,A,G,RR,1
2019,A,G,RS,8
2019,A,G,SC,3
2019,A,G,SE,1
2019,A,G,SP,23
2019,A,G,TO,2
2019,A,G,AC,1
2019,A,G,AL,1
2019,A,G,AM,4
2019,A,G,AP,1
2019,A,G,BA,11
2019,A,G,CE,3
2019,A,G,DF,15
2019,A,G,ES,6
2019,A,G,GO,6
2019,A,G,MA,5
2019,A,G,MG,12
2019,A,G,MS,2
2019,A,G,MT,4
2019,A,G,PA,8
2019,A,G,PB,2
2019,A,G,PE,4
2019,A,G,PI,2
2019,A,G,PR,4
2019,A,G,RJ,11
2019,A,G,RN,3
2019,A,G,RO,2
2019,A,G,RR,1
2019,A,G,RS,14
2019,A,G,SC,4
2019,A,G,SE,1
2019,A,G,SP,31
2019,A,G,TO,2
2019,B,A,AC,791
2019,B,A,AL,2906
2019,B,A,AM,2514
2019,B,A,AP,686
2019,B,A,BA,14334
2019,B,A,CE,7017
2019,B,A,DF,1394
2019,B,A,ES,1691
2019,B,A,GO,1891
2019,B,A,MA,4319
2019,B,A,MG,6452
2019,B,A,MS,772
2019,B,A,MT,911
2019,B,A,PA,4658
2019,B,A,PB,5547
2019,B,A,PE,10608
2019,B,A,PI,3586
2019,B,A,PR,1950
2019,B,A,RJ,6534
2019,B,A,RN,3484
2019,B,A,RO,907
2019,B,A,RR,205
2019,B,A,RS,2340
2019,B,A,SC,883
2019,B,A,SE,2391
2019,B,A,SP,10234
2019,B,A,TO,739
2019,B,B,AC,5104
2019,B,B,AL,21467
2019,B,B,AM,15708
2019,B,B,AP,5889
2019,B,B,BA,96258
2019,B,B,CE,68493
2019,B,B,DF,9588
2019,B,B,ES,12442
2019,B,B,GO,19670
2019,B,B,MA,34114
2019,B,B,MG,62329
2019,B,B,MS,6985
2019,B,B,MT,7602
2019,B,B,PA,36159
2019,B,B,PB,36875
2019,B,B,PE,73359
2019,B,B,PI,22350
2019,B,B,PR,13174
2019,B,B,RJ,40639
2019,B,B,RN,27025
2019,B,B,RO,7473
2019,B,B,RR,1527
2019,B,B,RS,17279
2019,B,B,SC,5706
2019,B,B,SE,16924
2019,B,B,SP,55914
2019,B,B,TO,6433
2019,B,C,AC,5413
2019,B,C,AL,18382
2019,B,C,AM,19898
2019,B,C,AP,5963
2019,B,C,BA,86091
2019,B,C,CE,57487
2019,B,C,DF,19029
2019,B,C,ES,24011
2019,B,C,GO,38507
2019,B,C,MA,33666
2019,B,C,MG,114215
2019,B,C,MS,15029
2019,B,C,MT,16879
2019,B,C,PA,39960
2019,B,C,PB,31280
2019,B,C,PE,61418
2019,B,C,PI,18323
2019,B,C,PR,39820
2019,B,C,RJ,74979
2019,B,C,RN,24523
2019,B,C,RO,12943
2019,B,C,RR,2169
2019,B,C,RS,43237
2019,B,C,SC,18695
2019,B,C,SE,14443
2019,B,C,SP,155050
2019,B,C,TO,8377
2019,B,C,AC,1776
2019,B,C,AL,5928
2019,B,C,AM,6026
2019,B,C,AP,1752
2019,B,C,BA,26566
2019,B,C,CE,15639
2019,B,C,DF,8238
2019,B,C,ES,10771
2019,B,C,GO,18021
2019,B,C,MA,10249
2019,B,C,MG,55864
2019,B,C,MS,7176
2019,B,C,MT,8655
2019,B,C,PA,14059
2019,B,C,PB,10002
2019,B,C,PE,18809
2019,B,C,PI,6361
2019,B,C,PR,25420
2019,B,C,RJ,34259
2019,B,C,RN,8815
2019,B,C,RO,5052
2019,B,C,RR,735
2019,B,C,RS,25388
2019,B,C,SC,12969
2019,B,C,SE,4782
2019,B,C,SP,88272
2019,B,C,TO,3075
2019,B,D,AC,1693
2019,B,D,AL,4589
2019,B,D,AM,5974
2019,B,D,AP,1716
2019,B,D,BA,23675
2019,B,D,CE,14776
2019,B,D,DF,8261
2019,B,D,ES,10964
2019,B,D,GO,17049
2019,B,D,MA,9797
2019,B,D,MG,56112
2019,B,D,MS,6967
2019,B,D,MT,8688
2019,B,D,PA,12755
2019,B,D,PB,8544
2019,B,D,PE,16549
2019,B,D,PI,5328
2019,B,D,PR,25983
2019,B,D,RJ,32118
2019,B,D,RN,7812
2019,B,D,RO,4960
2019,B,D,RR,767
2019,B,D,RS,24625
2019,B,D,SC,13964
2019,B,D,SE,3963
2019,B,D,SP,99095
2019,B,D,TO,3037
2019,B,D,AC,739
2019,B,D,AL,2291
2019,B,D,AM,2150
2019,B,D,AP,750
2019,B,D,BA,9952
2019,B,D,CE,5954
2019,B,D,DF,3710
2019,B,D,ES,5092
2019,B,D,GO,8050
2019,B,D,MA,3982
2019,B,D,MG,27535
2019,B,D,MS,3233
2019,B,D,MT,4109
2019,B,D,PA,5894
2019,B,D,PB,3855
2019,B,D,PE,7035
2019,B,D,PI,2713
2019,B,D,PR,14780
2019,B,D,RJ,16522
2019,B,D,RN,3737
2019,B,D,RO,2278
2019,B,D,RR,378
2019,B,D,RS,14073
2019,B,D,SC,8629
2019,B,D,SE,1927
2019,B,D,SP,51463
2019,B,D,TO,1457
2019,B,E,AC,1064
2019,B,E,AL,2774
2019,B,E,AM,3207
2019,B,E,AP,1131
2019,B,E,BA,13074
2019,B,E,CE,7959
2019,B,E,DF,5068
2019,B,E,ES,7035
2019,B,E,GO,10031
2019,B,E,MA,5258
2019,B,E,MG,37932
2019,B,E,MS,4104
2019,B,E,MT,5490
2019,B,E,PA,7665
2019,B,E,PB,5023
2019,B,E,PE,9213
2019,B,E,PI,3376
2019,B,E,PR,19365
2019,B,E,RJ,21074
2019,B,E,RN,4820
2019,B,E,RO,2964
2019,B,E,RR,534
2019,B,E,RS,18578
2019,B,E,SC,12330
2019,B,E,SE,2428
2019,B,E,SP,74687
2019,B,E,TO,1967
2019,B,F,AC,735
2019,B,F,AL,2030
2019,B,F,AM,2061
2019,B,F,AP,848
2019,B,F,BA,8490
2019,B,F,CE,4835
2019,B,F,DF,3901
2019,B,F,ES,4035
2019,B,F,GO,6620
2019,B,F,MA,3640
2019,B,F,MG,23428
2019,B,F,MS,2773
2019,B,F,MT,3611
2019,B,F,PA,5159
2019,B,F,PB,3096
2019,B,F,PE,6162
2019,B,F,PI,2370
2019,B,F,PR,12677
2019,B,F,RJ,15001
2019,B,F,RN,3254
2019,B,F,RO,1759
2019,B,F,RR,392
2019,B,F,RS,11931
2019,B,F,SC,7980
2019,B,F,SE,1819
2019,B,F,SP,47891
2019,B,F,TO,1320
2019,B,G,AC,573
2019,B,G,AL,1436
2019,B,G,AM,1507
2019,B,G,AP,692
2019,B,G,BA,6078
2019,B,G,CE,3777
2019,B,G,DF,3406
2019,B,G,ES,3067
2019,B,G,GO,5040
2019,B,G,MA,2682
2019,B,G,MG,17326
2019,B,G,MS,2072
2019,B,G,MT,2988
2019,B,G,PA,3956
2019,B,G,PB,2312
2019,B,G,PE,4545
2019,B,G,PI,1588
2019,B,G,PR,9246
2019,B,G,RJ,11313
2019,B,G,RN,2423
2019,B,G,RO,1336
2019,B,G,RR,335
2019,B,G,RS,8596
2019,B,G,SC,6018
2019,B,G,SE,1383
2019,B,G,SP,36167
2019,B,G,TO,998
2019,B,G,AC,359
2019,B,G,AL,849
2019,B,G,AM,907
2019,B,G,AP,412
2019,B,G,BA,3550
2019,B,G,CE,2167
2019,B,G,DF,2288
2019,B,G,ES,1670
2019,B,G,GO,2852
2019,B,G,MA,1488
2019,B,G,MG,9405
2019,B,G,MS,1204
2019,B,G,MT,1634
2019,B,G,PA,2260
2019,B,G,PB,1264
2019,B,G,PE,2605
2019,B,G,PI,961
2019,B,G,PR,5312
2019,B,G,RJ,7216
2019,B,G,RN,1327
2019,B,G,RO,684
2019,B,G,RR,218
2019,B,G,RS,4641
2019,B,G,SC,3108
2019,B,G,SE,877
2019,B,G,SP,19874
2019,B,G,TO,577
2019,B,G,AC,246
2019,B,G,AL,614
2019,B,G,AM,656
2019,B,G,AP,317
2019,B,G,BA,2406
2019,B,G,CE,1507
2019,B,G,DF,1971
2019,B,G,ES,1221
2019,B,G,GO,1957
2019,B,G,MA,1029
2019,B,G,MG,6902
2019,B,G,MS,844
2019,B,G,MT,1136
2019,B,G,PA,1498
2019,B,G,PB,941
2019,B,G,PE,1842
2019,B,G,PI,656
2019,B,G,PR,3673
2019,B,G,RJ,5365
2019,B,G,RN,974
2019,B,G,RO,503
2019,B,G,RR,157
2019,B,G,RS,3265
2019,B,G,SC,2277
2019,B,G,SE,563
2019,B,G,SP,14394
2019,B,G,TO,452
2019,B,G,AC,199
2019,B,G,AL,453
2019,B,G,AM,445
2019,B,G,AP,241
2019,B,G,BA,1797
2019,B,G,CE,1180
2019,B,G,DF,1666
2019,B,G,ES,905
2019,B,G,GO,1573
2019,B,G,MA,717
2019,B,G,MG,5236
2019,B,G,MS,639
2019,B,G,MT,903
2019,B,G,PA,1106
2019,B,G,PB,773
2019,B,G,PE,1401
2019,B,G,PI,533
2019,B,G,PR,2777
2019,B,G,RJ,4245
2019,B,G,RN,761
2019,B,G,RO,330
2019,B,G,RR,121
2019,B,G,RS,2551
2019,B,G,SC,1673
2019,B,G,SE,411
2019,B,G,SP,10826
2019,B,G,TO,306
2019,B,G,AC,186
2019,B,G,AL,425
2019,B,G,AM,465
2019,B,G,AP,244
2019,B,G,BA,1793
2019,B,G,CE,1125
2019,B,G,DF,1715
2019,B,G,ES,886
2019,B,G,GO,1481
2019,B,G,MA,725
2019,B,G,MG,5103
2019,B,G,MS,655
2019,B,G,MT,864
2019,B,G,PA,1037
2019,B,G,PB,699
2019,B,G,PE,1503
2019,B,G,PI,517
2019,B,G,PR,2743
2019,B,G,RJ,4152
2019,B,G,RN,740
2019,B,G,RO,319
2019,B,G,RR,108
2019,B,G,RS,2329
2019,B,G,SC,1411
2019,B,G,SE,432
2019,B,G,SP,10983
2019,B,G,TO,330
2019,B,G,AC,221
2019,B,G,AL,578
2019,B,G,AM,664
2019,B,G,AP,267
2019,B,G,BA,2584
2019,B,G,CE,1724
2019,B,G,DF,2627
2019,B,G,ES,1208
2019,B,G,GO,2026
2019,B,G,MA,982
2019,B,G,MG,7144
2019,B,G,MS,915
2019,B,G,MT,1236
2019,B,G,PA,1423
2019,B,G,PB,1073
2019,B,G,PE,1995
2019,B,G,PI,772
2019,B,G,PR,3746
2019,B,G,RJ,5931
2019,B,G,RN,1123
2019,B,G,RO,405
2019,B,G,RR,166
2019,B,G,RS,3283
2019,B,G,SC,2106
2019,B,G,SE,609
2019,B,G,SP,16078
2019,B,G,TO,423
2019,B,G,AC,197
2019,B,G,AL,517
2019,B,G,AM,569
2019,B,G,AP,236
2019,B,G,BA,1965
2019,B,G,CE,1459
2019,B,G,DF,2643
2019,B,G,ES,1006
2019,B,G,GO,1624
2019,B,G,MA,778
2019,B,G,MG,5769
2019,B,G,MS,728
2019,B,G,MT,990
2019,B,G,PA,1017
2019,B,G,PB,892
2019,B,G,PE,1676
2019,B,G,PI,657
2019,B,G,PR,2949
2019,B,G,RJ,4997
2019,B,G,RN,913
2019,B,G,RO,307
2019,B,G,RR,140
2019,B,G,RS,2531
2019,B,G,SC,1620
2019,B,G,SE,524
2019,B,G,SP,12813
2019,B,G,TO,441
2019,B,G,AC,145
2019,B,G,AL,404
2019,B,G,AM,458
2019,B,G,AP,156
2019,B,G,BA,1794
2019,B,G,CE,1383
2019,B,G,DF,2649
2019,B,G,ES,914
2019,B,G,GO,1407
2019,B,G,MA,593
2019,B,G,MG,4642
2019,B,G,MS,511
2019,B,G,MT,782
2019,B,G,PA,846
2019,B,G,PB,722
2019,B,G,PE,1559
2019,B,G,PI,481
2019,B,G,PR,2365
2019,B,G,RJ,4639
2019,B,G,RN,754
2019,B,G,RO,265
2019,B,G,RR,115
2019,B,G,RS,2042
2019,B,G,SC,1322
2019,B,G,SE,453
2019,B,G,SP,11381
2019,B,G,TO,328
2019,B,G,AC,169
2019,B,G,AL,528
2019,B,G,AM,595
2019,B,G,AP,174
2019,B,G,BA,2181
2019,B,G,CE,1769
2019,B,G,DF,3563
2019,B,G,ES,1127
2019,B,G,GO,1955
2019,B,G,MA,761
2019,B,G,MG,5656
2019,B,G,MS,690
2019,B,G,MT,1037
2019,B,G,PA,1107
2019,B,G,PB,867
2019,B,G,PE,2279
2019,B,G,PI,622
2019,B,G,PR,2915
2019,B,G,RJ,6217
2019,B,G,RN,892
2019,B,G,RO,276
2019,B,G,RR,142
2019,B,G,RS,2613
2019,B,G,SC,1495
2019,B,G,SE,566
2019,B,G,SP,16431
2019,B,G,TO,362
2020,A,A,AC,3459
2020,A,A,AL,5378
2020,A,A,AM,13035
2020,A,A,AP,3430
2020,A,A,BA,23240
2020,A,A,CE,16758
2020,A,A,DF,2189
2020,A,A,ES,1762
2020,A,A,GO,4054
2020,A,A,MA,21761
2020,A,A,MG,9677
2020,A,A,MS,2010
2020,A,A,MT,2135
2020,A,A,PA,25938
2020,A,A,PB,8198
2020,A,A,PE,13622
2020,A,A,PI,12246
2020,A,A,PR,2338
2020,A,A,RJ,8285
2020,A,A,RN,5054
2020,A,A,RO,2150
2020,A,A,RR,775
2020,A,A,RS,3462
2020,A,A,SC,858
2020,A,A,SE,5901
2020,A,A,SP,11010
2020,A,A,TO,3047
2020,A,B,AC,9920
2020,A,B,AL,11972
2020,A,B,AM,36023
2020,A,B,AP,10974
2020,A,B,BA,47780
2020,A,B,CE,58377
2020,A,B,DF,7424
2020,A,B,ES,5908
2020,A,B,GO,16510
2020,A,B,MA,52479
2020,A,B,MG,34607
2020,A,B,MS,7395
2020,A,B,MT,8762
2020,A,B,PA,79162
2020,A,B,PB,15853
2020,A,B,PE,26956
2020,A,B,PI,24582
2020,A,B,PR,7875
2020,A,B,RJ,21249
2020,A,B,RN,12024
2020,A,B,RO,7125
2020,A,B,RR,2599
2020,A,B,RS,11694
2020,A,B,SC,2927
2020,A,B,SE,13466
2020,A,B,SP,30346
2020,A,B,TO,9445
2020,A,C,AC,2405
2020,A,C,AL,1911
2020,A,C,AM,9244
2020,A,C,AP,2326
2020,A,C,BA,8412
2020,A,C,CE,7348
2020,A,C,DF,3023
2020,A,C,ES,2349
2020,A,C,GO,7269
2020,A,C,MA,10046
2020,A,C,MG,14077
2020,A,C,MS,3405
2020,A,C,MT,4674
2020,A,C,PA,19442
2020,A,C,PB,2552
2020,A,C,PE,4111
2020,A,C,PI,4285
2020,A,C,PR,5118
2020,A,C,RJ,8917
2020,A,C,RN,2410
2020,A,C,RO,2827
2020,A,C,RR,781
2020,A,C,RS,7069
2020,A,C,SC,2242
2020,A,C,SE,2091
2020,A,C,SP,18799
2020,A,C,TO,2585
2020,A,C,AC,856
2020,A,C,AL,680
2020,A,C,AM,3224
2020,A,C,AP,716
2020,A,C,BA,3051
2020,A,C,CE,2407
2020,A,C,DF,1093
2020,A,C,ES,978
2020,A,C,GO,3009
2020,A,C,MA,3514
2020,A,C,MG,6934
2020,A,C,MS,1451
2020,A,C,MT,2200
2020,A,C,PA,7111
2020,A,C,PB,972
2020,A,C,PE,1397
2020,A,C,PI,1655
2020,A,C,PR,2593
2020,A,C,RJ,3375
2020,A,C,RN,1052
2020,A,C,RO,1146
2020,A,C,RR,372
2020,A,C,RS,3115
2020,A,C,SC,1042
2020,A,C,SE,869
2020,A,C,SP,9133
2020,A,C,TO,974
2020,A,D,AC,252
2020,A,D,AL,161
2020,A,D,AM,971
2020,A,D,AP,218
2020,A,D,BA,754
2020,A,D,CE,491
2020,A,D,DF,325
2020,A,D,ES,334
2020,A,D,GO,870
2020,A,D,MA,873
2020,A,D,MG,2135
2020,A,D,MS,359
2020,A,D,MT,708
2020,A,D,PA,1990
2020,A,D,PB,222
2020,A,D,PE,382
2020,A,D,PI,423
2020,A,D,PR,889
2020,A,D,RJ,1201
2020,A,D,RN,256
2020,A,D,RO,352
2020,A,D,RR,121
2020,A,D,RS,1109
2020,A,D,SC,405
2020,A,D,SE,172
2020,A,D,SP,3129
2020,A,D,TO,283
2020,A,D,AC,222
2020,A,D,AL,95
2020,A,D,AM,690
2020,A,D,AP,179
2020,A,D,BA,518
2020,A,D,CE,303
2020,A,D,DF,222
2020,A,D,ES,213
2020,A,D,GO,461
2020,A,D,MA,643
2020,A,D,MG,1367
2020,A,D,MS,287
2020,A,D,MT,463
2020,A,D,PA,1471
2020,A,D,PB,156
2020,A,D,PE,216
2020,A,D,PI,341
2020,A,D,PR,614
2020,A,D,RJ,682
2020,A,D,RN,134
2020,A,D,RO,256
2020,A,D,RR,79
2020,A,D,RS,735
2020,A,D,SC,294
2020,A,D,SE,121
2020,A,D,SP,2218
2020,A,D,TO,210
2020,A,E,AC,77
2020,A,E,AL,45
2020,A,E,AM,325
2020,A,E,AP,77
2020,A,E,BA,208
2020,A,E,CE,131
2020,A,E,DF,98
2020,A,E,ES,78
2020,A,E,GO,171
2020,A,E,MA,241
2020,A,E,MG,623
2020,A,E,MS,99
2020,A,E,MT,199
2020,A,E,PA,635
2020,A,E,PB,79
2020,A,E,PE,109
2020,A,E,PI,118
2020,A,E,PR,278
2020,A,E,RJ,318
2020,A,E,RN,68
2020,A,E,RO,108
2020,A,E,RR,38
2020,A,E,RS,311
2020,A,E,SC,123
2020,A,E,SE,65
2020,A,E,SP,939
2020,A,E,TO,78
2020,A,F,AC,48
2020,A,F,AL,15
2020,A,F,AM,140
2020,A,F,AP,44
2020,A,F,BA,69
2020,A,F,CE,36
