NU_ANO,TP_FAIXA_ETARIA,Q022,SG_UF_PROVA,QTD
2020,5,D,PE,6362
2020,5,D,PI,2691
2020,5,D,PR,5051
2020,5,D,RJ,9990
2020,5,D,RN,3348
2020,5,D,RO,1368
2020,5,D,RR,393
2020,5,D,RS,6626
2020,5,D,SC,2495
2020,5,D,SE,1855
2020,5,D,SP,19951
2020,5,D,TO,1280
2020,5,E,AC,341
2020,5,E,AL,1030
2020,5,E,AM,1656
2020,5,E,AP,439
2020,5,E,BA,4672
2020,5,E,CE,2522
2020,5,E,DF,2227
2020,5,E,ES,1944
2020,5,E,GO,2728
2020,5,E,MA,2062
2020,5,E,MG,10701
2020,5,E,MS,931
2020,5,E,MT,1176
2020,5,E,PA,2834
2020,5,E,PB,1522
2020,5,E,PE,3370
2020,5,E,PI,1354
2020,5,E,PR,3491
2020,5,E,RJ,6635
2020,5,E,RN,1728
2020,5,E,RO,678
2020,5,E,RR,219
2020,5,E,RS,3487
2020,5,E,SC,1591
2020,5,E,SE,776
2020,5,E,SP,14825
2020,5,E,TO,687
2020,6,A,AC,115
2020,6,A,AL,225
2020,6,A,AM,502
2020,6,A,AP,141
2020,6,A,BA,1055
2020,6,A,CE,520
2020,6,A,DF,168
2020,6,A,ES,109
2020,6,A,GO,229
2020,6,A,MA,687
2020,6,A,MG,499
2020,6,A,MS,154
2020,6,A,MT,149
2020,6,A,PA,840
2020,6,A,PB,237
2020,6,A,PE,493
2020,6,A,PI,249
2020,6,A,PR,157
2020,6,A,RJ,533
2020,6,A,RN,193
2020,6,A,RO,117
2020,6,A,RR,38
2020,6,A,RS,324
2020,6,A,SC,88
2020,6,A,SE,167
2020,6,A,SP,803
2020,6,A,TO,126
2020,6,B,AC,853
2020,6,B,AL,2052
2020,6,B,AM,2872
2020,6,B,AP,899
2020,6,B,BA,8735
2020,6,B,CE,5043
2020,6,B,DF,1333
2020,6,B,ES,1125
2020,6,B,GO,2343
2020,6,B,MA,5293
2020,6,B,MG,5713
2020,6,B,MS,1188
2020,6,B,MT,1339
2020,6,B,PA,7390
2020,6,B,PB,2754
2020,6,B,PE,4547
2020,6,B,PI,2620
2020,6,B,PR,2282
2020,6,B,RJ,4824
2020,6,B,RN,1926
2020,6,B,RO,1143
2020,6,B,RR,257
2020,6,B,RS,3233
2020,6,B,SC,1233
2020,6,B,SE,1709
2020,6,B,SP,7815
2020,6,B,TO,959
2020,6,C,AC,984
2020,6,C,AL,2441
2020,6,C,AM,3297
2020,6,C,AP,1060
2020,6,C,BA,11074
2020,6,C,CE,6087
2020,6,C,DF,1933
2020,6,C,ES,2059
2020,6,C,GO,3570
2020,6,C,MA,5555
2020,6,C,MG,10756
2020,6,C,MS,1415
2020,6,C,MT,1614
2020,6,C,PA,7301
2020,6,C,PB,3759
2020,6,C,PE,6344
2020,6,C,PI,3028
2020,6,C,PR,3651
2020,6,C,RJ,7688
2020,6,C,RN,3077
2020,6,C,RO,1410
2020,6,C,RR,326
2020,6,C,RS,5219
2020,6,C,SC,1736
2020,6,C,SE,2241
2020,6,C,SP,12862
2020,6,C,TO,1270
2020,6,D,AC,622
2020,6,D,AL,1533
2020,6,D,AM,2247
2020,6,D,AP,672
2020,6,D,BA,7673
2020,6,D,CE,3758
2020,6,D,DF,1992
2020,6,D,ES,2041
2020,6,D,GO,3016
2020,6,D,MA,3473
2020,6,D,MG,11580
2020,6,D,MS,1106
2020,6,D,MT,1341
2020,6,D,PA,4534
2020,6,D,PB,2473
2020,6,D,PE,4802
2020,6,D,PI,1984
2020,6,D,PR,3490
2020,6,D,RJ,7247
2020,6,D,RN,2486
2020,6,D,RO,1007
2020,6,D,RR,291
2020,6,D,RS,4578
2020,6,D,SC,1590
2020,6,D,SE,1428
2020,6,D,SP,14020
2020,6,D,TO,947
2020,6,E,AC,284
2020,6,E,AL,692
2020,6,E,AM,1171
2020,6,E,AP,325
2020,6,E,BA,3366
2020,6,E,CE,1845
2020,6,E,DF,1619
2020,6,E,ES,1285
2020,6,E,GO,1952
2020,6,E,MA,1631
2020,6,E,MG,7463
2020,6,E,MS,551
2020,6,E,MT,770
2020,6,E,PA,2176
2020,6,E,PB,1161
2020,6,E,PE,2510
2020,6,E,PI,979
2020,6,E,PR,2424
2020,6,E,RJ,4495
2020,6,E,RN,1295
2020,6,E,RO,524
2020,6,E,RR,184
2020,6,E,RS,2426
2020,6,E,SC,1014
2020,6,E,SE,641
2020,6,E,SP,10401
2020,6,E,TO,493
2020,6,A,AC,87
2020,6,A,AL,163
2020,6,A,AM,389
2020,6,A,AP,111
2020,6,A,BA,683
2020,6,A,CE,343
2020,6,A,DF,125
2020,6,A,ES,87
2020,6,A,GO,180
2020,6,A,MA,433
2020,6,A,MG,345
2020,6,A,MS,108
2020,6,A,MT,114
2020,6,A,PA,573
2020,6,A,PB,180
2020,6,A,PE,366
2020,6,A,PI,192
2020,6,A,PR,121
2020,6,A,RJ,418
2020,6,A,RN,132
2020,6,A,RO,69
2020,6,A,RR,25
2020,6,A,RS,227
2020,6,A,SC,74
2020,6,A,SE,121
2020,6,A,SP,583
2020,6,A,TO,87
2020,6,B,AC,773
2020,6,B,AL,1566
2020,6,B,AM,2470
2020,6,B,AP,807
2020,6,B,BA,6803
2020,6,B,CE,3892
2020,6,B,DF,1252
2020,6,B,ES,1013
2020,6,B,GO,2204
2020,6,B,MA,4111
2020,6,B,MG,5045
2020,6,B,MS,1029
2020,6,B,MT,1220
2020,6,B,PA,5898
2020,6,B,PB,2326
2020,6,B,PE,3636
2020,6,B,PI,2220
2020,6,B,PR,2202
2020,6,B,RJ,4126
2020,6,B,RN,1685
2020,6,B,RO,954
2020,6,B,RR,226
2020,6,B,RS,2879
2020,6,B,SC,1182
2020,6,B,SE,1298
2020,6,B,SP,7224
2020,6,B,TO,842
2020,6,C,AC,863
2020,6,C,AL,1907
2020,6,C,AM,2701
2020,6,C,AP,830
2020,6,C,BA,8248
2020,6,C,CE,4673
2020,6,C,DF,1723
2020,6,C,ES,1651
2020,6,C,GO,2926
2020,6,C,MA,4226
2020,6,C,MG,8606
2020,6,C,MS,1200
2020,6,C,MT,1435
2020,6,C,PA,5765
2020,6,C,PB,2986
2020,6,C,PE,4806
2020,6,C,PI,2409
2020,6,C,PR,3093
2020,6,C,RJ,5947
2020,6,C,RN,2606
2020,6,C,RO,1196
2020,6,C,RR,286
2020,6,C,RS,4163
2020,6,C,SC,1430
2020,6,C,SE,1661
2020,6,C,SP,10936
2020,6,C,TO,1004
2020,6,D,AC,456
2020,6,D,AL,1176
2020,6,D,AM,1793
2020,6,D,AP,553
2020,6,D,BA,5390
2020,6,D,CE,2735
2020,6,D,DF,1549
2020,6,D,ES,1466
2020,6,D,GO,2237
2020,6,D,MA,2539
2020,6,D,MG,8139
2020,6,D,MS,815
2020,6,D,MT,966
2020,6,D,PA,3431
2020,6,D,PB,1824
2020,6,D,PE,3557
2020,6,D,PI,1461
2020,6,D,PR,2632
2020,6,D,RJ,4968
2020,6,D,RN,1871
2020,6,D,RO,720
2020,6,D,RR,204
2020,6,D,RS,3214
2020,6,D,SC,1063
2020,6,D,SE,1026
2020,6,D,SP,10085
2020,6,D,TO,647
2020,6,E,AC,228
2020,6,E,AL,567
2020,6,E,AM,1007
2020,6,E,AP,267
2020,6,E,BA,2462
2020,6,E,CE,1383
2020,6,E,DF,1201
2020,6,E,ES,898
2020,6,E,GO,1308
2020,6,E,MA,1141
2020,6,E,MG,5495
2020,6,E,MS,443
2020,6,E,MT,569
2020,6,E,PA,1647
2020,6,E,PB,947
2020,6,E,PE,1913
2020,6,E,PI,700
2020,6,E,PR,1656
2020,6,E,RJ,2913
2020,6,E,RN,966
2020,6,E,RO,379
2020,6,E,RR,102
2020,6,E,RS,1688
2020,6,E,SC,668
2020,6,E,SE,450
2020,6,E,SP,7292
2020,6,E,TO,308
2020,6,A,AC,70
2020,6,A,AL,122
2020,6,A,AM,310
2020,6,A,AP,83
2020,6,A,BA,516
2020,6,A,CE,264
2020,6,A,DF,100
2020,6,A,ES,77
2020,6,A,GO,124
2020,6,A,MA,330
2020,6,A,MG,278
2020,6,A,MS,78
2020,6,A,MT,75
2020,6,A,PA,520
2020,6,A,PB,108
2020,6,A,PE,247
2020,6,A,PI,118
2020,6,A,PR,81
2020,6,A,RJ,296
2020,6,A,RN,100
2020,6,A,RO,75
2020,6,A,RR,20
2020,6,A,RS,187
2020,6,A,SC,56
2020,6,A,SE,82
2020,6,A,SP,451
2020,6,A,TO,52
2020,6,B,AC,707
2020,6,B,AL,1572
2020,6,B,AM,2344
2020,6,B,AP,754
2020,6,B,BA,6400
2020,6,B,CE,3448
2020,6,B,DF,1175
2020,6,B,ES,1031
2020,6,B,GO,1932
2020,6,B,MA,3375
2020,6,B,MG,5072
2020,6,B,MS,1011
2020,6,B,MT,1136
2020,6,B,PA,5596
2020,6,B,PB,2179
2020,6,B,PE,3303
2020,6,B,PI,1888
2020,6,B,PR,2038
2020,6,B,RJ,4101
2020,6,B,RN,1591
2020,6,B,RO,963
2020,6,B,RR,207
2020,6,B,RS,2739
2020,6,B,SC,1185
2020,6,B,SE,1224
2020,6,B,SP,7128
2020,6,B,TO,797
2020,6,C,AC,769
2020,6,C,AL,1688
2020,6,C,AM,2438
2020,6,C,AP,750
2020,6,C,BA,7227
2020,6,C,CE,4043
2020,6,C,DF,1490
2020,6,C,ES,1488
2020,6,C,GO,2528
2020,6,C,MA,3754
2020,6,C,MG,7813
2020,6,C,MS,1183
2020,6,C,MT,1352
2020,6,C,PA,5104
2020,6,C,PB,2709
2020,6,C,PE,4167
2020,6,C,PI,2038
2020,6,C,PR,2876
2020,6,C,RJ,5544
2020,6,C,RN,2221
2020,6,C,RO,1077
2020,6,C,RR,243
2020,6,C,RS,3836
2020,6,C,SC,1424
2020,6,C,SE,1397
2020,6,C,SP,10234
2020,6,C,TO,871
2020,6,D,AC,417
2020,6,D,AL,948
2020,6,D,AM,1550
2020,6,D,AP,462
2020,6,D,BA,4421
2020,6,D,CE,2275
2020,6,D,DF,1147
2020,6,D,ES,1142
2020,6,D,GO,1789
2020,6,D,MA,2184
2020,6,D,MG,6652
2020,6,D,MS,676
2020,6,D,MT,864
2020,6,D,PA,2791
2020,6,D,PB,1558
2020,6,D,PE,2828
2020,6,D,PI,1171
2020,6,D,PR,2137
2020,6,D,RJ,4069
2020,6,D,RN,1495
2020,6,D,RO,617
2020,6,D,RR,169
2020,6,D,RS,2513
2020,6,D,SC,794
2020,6,D,SE,831
2020,6,D,SP,8249
2020,6,D,TO,539
2020,6,E,AC,209
2020,6,E,AL,486
2020,6,E,AM,843
2020,6,E,AP,237
2020,6,E,BA,1980
2020,6,E,CE,1091
2020,6,E,DF,910
2020,6,E,ES,678
2020,6,E,GO,996
2020,6,E,MA,1039
2020,6,E,MG,4301
2020,6,E,MS,335
2020,6,E,MT,465
2020,6,E,PA,1351
2020,6,E,PB,717
2020,6,E,PE,1509
2020,6,E,PI,633
2020,6,E,PR,1271
2020,6,E,RJ,2445
2020,6,E,RN,801
2020,6,E,RO,294
2020,6,E,RR,102
2020,6,E,RS,1257
2020,6,E,SC,480
2020,6,E,SE,364
2020,6,E,SP,5789
2020,6,E,TO,230
2020,6,A,AC,53
2020,6,A,AL,91
2020,6,A,AM,249
2020,6,A,AP,67
2020,6,A,BA,382
2020,6,A,CE,217
2020,6,A,DF,103
2020,6,A,ES,39
2020,6,A,GO,109
2020,6,A,MA,252
2020,6,A,MG,210
2020,6,A,MS,70
2020,6,A,MT,72
2020,6,A,PA,411
2020,6,A,PB,109
2020,6,A,PE,220
2020,6,A,PI,118
2020,6,A,PR,78
2020,6,A,RJ,194
2020,6,A,RN,66
2020,6,A,RO,55
2020,6,A,RR,13
2020,6,A,RS,134
2020,6,A,SC,46
2020,6,A,SE,66
2020,6,A,SP,358
2020,6,A,TO,52
2020,6,B,AC,617
2020,6,B,AL,1277
2020,6,B,AM,2121
2020,6,B,AP,709
2020,6,B,BA,5478
2020,6,B,CE,3296
2020,6,B,DF,1182
2020,6,B,ES,921
2020,6,B,GO,1845
2020,6,B,MA,2975
2020,6,B,MG,4633
2020,6,B,MS,950
2020,6,B,MT,1155
2020,6,B,PA,5082
2020,6,B,PB,1963
2020,6,B,PE,3062
2020,6,B,PI,1685
2020,6,B,PR,2034
2020,6,B,RJ,3704
2020,6,B,RN,1467
2020,6,B,RO,973
2020,6,B,RR,183
2020,6,B,RS,2629
2020,6,B,SC,1068
2020,6,B,SE,1105
2020,6,B,SP,6709
2020,6,B,TO,677
2020,6,C,AC,627
2020,6,C,AL,1502
2020,6,C,AM,2201
2020,6,C,AP,688
2020,6,C,BA,5898
2020,6,C,CE,3502
2020,6,C,DF,1358
2020,6,C,ES,1295
2020,6,C,GO,2299
2020,6,C,MA,3249
2020,6,C,MG,6701
2020,6,C,MS,1058
2020,6,C,MT,1234
2020,6,C,PA,4661
2020,6,C,PB,2344
2020,6,C,PE,3663
2020,6,C,PI,1761
2020,6,C,PR,2686
2020,6,C,RJ,4710
2020,6,C,RN,1980
2020,6,C,RO,1059
2020,6,C,RR,236
2020,6,C,RS,3400
2020,6,C,SC,1274
2020,6,C,SE,1176
2020,6,C,SP,8939
2020,6,C,TO,710
2020,6,D,AC,339
2020,6,D,AL,795
2020,6,D,AM,1355
2020,6,D,AP,409
2020,6,D,BA,3449
2020,6,D,CE,1801
2020,6,D,DF,934
2020,6,D,ES,786
2020,6,D,GO,1354
2020,6,D,MA,1806
2020,6,D,MG,5234
2020,6,D,MS,566
2020,6,D,MT,684
2020,6,D,PA,2348
2020,6,D,PB,1240
2020,6,D,PE,2260
2020,6,D,PI,976
2020,6,D,PR,1620
2020,6,D,RJ,3134
2020,6,D,RN,1153
2020,6,D,RO,493
2020,6,D,RR,110
2020,6,D,RS,1925
2020,6,D,SC,678
2020,6,D,SE,667
2020,6,D,SP,6544
2020,6,D,TO,439
2020,6,E,AC,153
2020,6,E,AL,349
2020,6,E,AM,630
2020,6,E,AP,216
2020,6,E,BA,1553
2020,6,E,CE,890
2020,6,E,DF,700
2020,6,E,ES,477
2020,6,E,GO,713
2020,6,E,MA,817
2020,6,E,MG,3284
2020,6,E,MS,283
2020,6,E,MT,344
2020,6,E,PA,1187
2020,6,E,PB,584
2020,6,E,PE,1239
2020,6,E,PI,482
2020,6,E,PR,974
2020,6,E,RJ,1831
2020,6,E,RN,682
2020,6,E,RO,240
2020,6,E,RR,70
2020,6,E,RS,941
2020,6,E,SC,355
2020,6,E,SE,281
2020,6,E,SP,4319
2020,6,E,TO,212
2020,6,A,AC,46
2020,6,A,AL,84
2020,6,A,AM,203
2020,6,A,AP,37
2020,6,A,BA,293
2020,6,A,CE,193
2020,6,A,DF,67
2020,6,A,ES,44
2020,6,A,GO,76
2020,6,A,MA,211
2020,6,A,MG,170
2020,6,A,MS,48
2020,6,A,MT,51
2020,6,A,PA,322
2020,6,A,PB,83
2020,6,A,PE,151
2020,6,A,PI,87
2020,6,A,PR,51
2020,6,A,RJ,170
2020,6,A,RN,77
2020,6,A,RO,43
2020,6,A,RR,11
2020,6,A,RS,92
2020,6,A,SC,34
2020,6,A,SE,32
2020,6,A,SP,284
2020,6,A,TO,29
2020,6,B,AC,607
2020,6,B,AL,1195
2020,6,B,AM,1873
2020,6,B,AP,644
2020,6,B,BA,5027
2020,6,B,CE,2941
2020,6,B,DF,1151
2020,6,B,ES,862
2020,6,B,GO,1666
2020,6,B,MA,2597
2020,6,B,MG,4402
2020,6,B,MS,876
2020,6,B,MT,1029
2020,6,B,PA,4395
2020,6,B,PB,1808
2020,6,B,PE,2613
2020,6,B,PI,1431
2020,6,B,PR,1945
2020,6,B,RJ,3474
2020,6,B,RN,1440
2020,6,B,RO,884
2020,6,B,RR,170
2020,6,B,RS,2555
2020,6,B,SC,1102
2020,6,B,SE,927
2020,6,B,SP,6399
2020,6,B,TO,586
2020,6,C,AC,571
2020,6,C,AL,1322
2020,6,C,AM,1954
2020,6,C,AP,569
2020,6,C,BA,5185
2020,6,C,CE,3115
2020,6,C,DF,1300
2020,6,C,ES,1107
2020,6,C,GO,2128
2020,6,C,MA,2696
2020,6,C,MG,6096
2020,6,C,MS,986
2020,6,C,MT,1177
2020,6,C,PA,4099
2020,6,C,PB,2156
2020,6,C,PE,3214
2020,6,C,PI,1544
2020,6,C,PR,2491
2020,6,C,RJ,4274
2020,6,C,RN,1926
2020,6,C,RO,925
2020,6,C,RR,207
2020,6,C,RS,3131
2020,6,C,SC,1145
2020,6,C,SE,1116
2020,6,C,SP,7916
2020,6,C,TO,652
2020,6,D,AC,246
2020,6,D,AL,681
2020,6,D,AM,1010
2020,6,D,AP,329
2020,6,D,BA,2794
2020,6,D,CE,1535
2020,6,D,DF,710
2020,6,D,ES,697
2020,6,D,GO,1110
2020,6,D,MA,1390
2020,6,D,MG,4267
2020,6,D,MS,435
2020,6,D,MT,562
2020,6,D,PA,1950
2020,6,D,PB,1043
2020,6,D,PE,1894
2020,6,D,PI,778
2020,6,D,PR,1227
2020,6,D,RJ,2426
2020,6,D,RN,1017
2020,6,D,RO,399
2020,6,D,RR,89
2020,6,D,RS,1475
2020,6,D,SC,533
2020,6,D,SE,555
2020,6,D,SP,4922
2020,6,D,TO,304
2020,6,E,AC,128
2020,6,E,AL,292
2020,6,E,AM,526
2020,6,E,AP,165
2020,6,E,BA,1234
2020,6,E,CE,779
2020,6,E,DF,544
2020,6,E,ES,356
2020,6,E,GO,569
2020,6,E,MA,659
2020,6,E,MG,2522
2020,6,E,MS,200
2020,6,E,MT,279
2020,6,E,PA,932
2020,6,E,PB,518
2020,6,E,PE,1032
2020,6,E,PI,390
2020,6,E,PR,717
2020,6,E,RJ,1390
2020,6,E,RN,556
2020,6,E,RO,187
2020,6,E,RR,52
2020,6,E,RS,724
2020,6,E,SC,282
2020,6,E,SE,231
2020,6,E,SP,3186
2020,6,E,TO,142
2020,6,A,AC,125
2020,6,A,AL,177
2020,6,A,AM,561
2020,6,A,AP,166
2020,6,A,BA,762
2020,6,A,CE,460
2020,6,A,DF,144
2020,6,A,ES,88
2020,6,A,GO,188
2020,6,A,MA,485
2020,6,A,MG,483
2020,6,A,MS,133
2020,6,A,MT,123
2020,6,A,PA,899
2020,6,A,PB,204
2020,6,A,PE,403
2020,6,A,PI,228
2020,6,A,PR,163
2020,6,A,RJ,462
2020,6,A,RN,156
2020,6,A,RO,115
2020,6,A,RR,36
2020,6,A,RS,194
2020,6,A,SC,79
2020,6,A,SE,112
2020,6,A,SP,674
2020,6,A,TO,88
2020,6,B,AC,2192
2020,6,B,AL,4258
2020,6,B,AM,7266
2020,6,B,AP,2368
2020,6,B,BA,17047
2020,6,B,CE,9639
2020,6,B,DF,4064
2020,6,B,ES,3217
2020,6,B,GO,6088
2020,6,B,MA,8546
2020,6,B,MG,15900
2020,6,B,MS,3434
2020,6,B,MT,3896
2020,6,B,PA,16480
2020,6,B,PB,6235
2020,6,B,PE,9506
2020,6,B,PI,4872
2020,6,B,PR,7119
2020,6,B,RJ,12708
2020,6,B,RN,4965
2020,6,B,RO,3350
2020,6,B,RR,639
2020,6,B,RS,8937
2020,6,B,SC,3933
2020,6,B,SE,3410
2020,6,B,SP,23169
2020,6,B,TO,2095
2020,6,C,AC,1994
2020,6,C,AL,4617
2020,6,C,AM,7072
2020,6,C,AP,2153
2020,6,C,BA,17633
2020,6,C,CE,10132
2020,6,C,DF,4481
2020,6,C,ES,4129
2020,6,C,GO,7282
2020,6,C,MA,8799
2020,6,C,MG,21908
2020,6,C,MS,3939
2020,6,C,MT,4372
2020,6,C,PA,14805
2020,6,C,PB,7717
2020,6,C,PE,11391
2020,6,C,PI,5118
2020,6,C,PR,8975
2020,6,C,RJ,14691
2020,6,C,RN,6392
2020,6,C,RO,3728
2020,6,C,RR,692
2020,6,C,RS,10677
2020,6,C,SC,4214
2020,6,C,SE,3677
2020,6,C,SP,27600
2020,6,C,TO,2174
2020,6,D,AC,690
2020,6,D,AL,1793
2020,6,D,AM,3026
2020,6,D,AP,981
2020,6,D,BA,7490
2020,6,D,CE,4251
2020,6,D,DF,2041
2020,6,D,ES,1722
2020,6,D,GO,2842
2020,6,D,MA,3764
2020,6,D,MG,11197
2020,6,D,MS,1261
2020,6,D,MT,1508
2020,6,D,PA,5911
2020,6,D,PB,3007
2020,6,D,PE,5120
2020,6,D,PI,2190
2020,6,D,PR,3353
2020,6,D,RJ,6292
2020,6,D,RN,2882
2020,6,D,RO,1124
2020,6,D,RR,276
2020,6,D,RS,3970
2020,6,D,SC,1355
2020,6,D,SE,1571
2020,6,D,SP,12607
2020,6,D,TO,729
2020,6,E,AC,320
2020,6,E,AL,798
2020,6,E,AM,1500
2020,6,E,AP,528
2020,6,E,BA,3055
2020,6,E,CE,1988
2020,6,E,DF,1347
2020,6,E,ES,854
2020,6,E,GO,1262
2020,6,E,MA,1661
2020,6,E,MG,6263
2020,6,E,MS,534
2020,6,E,MT,669
2020,6,E,PA,2617
2020,6,E,PB,1418
2020,6,E,PE,2443
2020,6,E,PI,1085
2020,6,E,PR,1627
2020,6,E,RJ,3181
2020,6,E,RN,1461
2020,6,E,RO,487
2020,6,E,RR,162
2020,6,E,RS,1694
2020,6,E,SC,631
2020,6,E,SE,648
2020,6,E,SP,7239
2020,6,E,TO,335
2020,6,A,AC,60
2020,6,A,AL,80
2020,6,A,AM,269
2020,6,A,AP,84
2020,6,A,BA,338
2020,6,A,CE,260
2020,6,A,DF,84
2020,6,A,ES,45
2020,6,A,GO,97
2020,6,A,MA,233
2020,6,A,MG,228
2020,6,A,MS,52
2020,6,A,MT,56
2020,6,A,PA,412
2020,6,A,PB,97
2020,6,A,PE,182
2020,6,A,PI,98
2020,6,A,PR,69
2020,6,A,RJ,191
2020,6,A,RN,95
2020,6,A,RO,60
2020,6,A,RR,14
2020,6,A,RS,73
2020,6,A,SC,49
2020,6,A,SE,49
2020,6,A,SP,295
2020,6,A,TO,42
2020,6,B,AC,1283
2020,6,B,AL,2645
2020,6,B,AM,4784
2020,6,B,AP,1599
2020,6,B,BA,11209
2020,6,B,CE,6486
2020,6,B,DF,2620
2020,6,B,ES,2056
2020,6,B,GO,3677
2020,6,B,MA,5643
2020,6,B,MG,9915
2020,6,B,MS,2264
2020,6,B,MT,2485
2020,6,B,PA,10882
2020,6,B,PB,4192
2020,6,B,PE,6154
2020,6,B,PI,3549
2020,6,B,PR,4170
2020,6,B,RJ,7773
2020,6,B,RN,3388
2020,6,B,RO,2099
2020,6,B,RR,387
2020,6,B,RS,5634
2020,6,B,SC,2134
2020,6,B,SE,2091
2020,6,B,SP,14517
2020,6,B,TO,1084
2020,6,C,AC,1332
2020,6,C,AL,2965
2020,6,C,AM,4574
2020,6,C,AP,1453
2020,6,C,BA,11751
2020,6,C,CE,6791
2020,6,C,DF,2896
2020,6,C,ES,2791
2020,6,C,GO,4579
2020,6,C,MA,5983
2020,6,C,MG,14053
2020,6,C,MS,2565
2020,6,C,MT,2867
2020,6,C,PA,10054
2020,6,C,PB,5275
2020,6,C,PE,7759
2020,6,C,PI,3415
2020,6,C,PR,5503
2020,6,C,RJ,8966
2020,6,C,RN,4503
2020,6,C,RO,2602
2020,6,C,RR,416
2020,6,C,RS,6849
2020,6,C,SC,2579
2020,6,C,SE,2324
2020,6,C,SP,17698
2020,6,C,TO,1263
2020,6,D,AC,450
2020,6,D,AL,799
2020,6,D,AM,1468
2020,6,D,AP,559
2020,6,D,BA,3538
2020,6,D,CE,2046
2020,6,D,DF,978
2020,6,D,ES,847
2020,6,D,GO,1365
2020,6,D,MA,2016
2020,6,D,MG,4735
2020,6,D,MS,689
2020,6,D,MT,871
2020,6,D,PA,3102
2020,6,D,PB,1533
2020,6,D,PE,2551
2020,6,D,PI,1180
2020,6,D,PR,1544
2020,6,D,RJ,2768
2020,6,D,RN,1446
2020,6,D,RO,686
2020,6,D,RR,162
2020,6,D,RS,1926
2020,6,D,SC,706
2020,6,D,SE,692
2020,6,D,SP,6074
2020,6,D,TO,298
2020,6,E,AC,141
2020,6,E,AL,275
2020,6,E,AM,609
2020,6,E,AP,290
2020,6,E,BA,1216
2020,6,E,CE,781
2020,6,E,DF,436
2020,6,E,ES,275
2020,6,E,GO,440
2020,6,E,MA,718
2020,6,E,MG,1851
2020,6,E,MS,190
2020,6,E,MT,292
2020,6,E,PA,1145
2020,6,E,PB,508
2020,6,E,PE,928
2020,6,E,PI,425
2020,6,E,PR,531
2020,6,E,RJ,1075
2020,6,E,RN,566
2020,6,E,RO,189
2020,6,E,RR,61
2020,6,E,RS,580
2020,6,E,SC,229
2020,6,E,SE,286
2020,6,E,SP,2433
2020,6,E,TO,88
2020,6,A,AC,37
2020,6,A,AL,47
2020,6,A,AM,158
2020,6,A,AP,38
2020,6,A,BA,251
2020,6,A,CE,153
2020,6,A,DF,62
2020,6,A,ES,42
2020,6,A,GO,68
2020,6,A,MA,138
2020,6,A,MG,138
2020,6,A,MS,35
2020,6,A,MT,38
2020,6,A,PA,261
2020,6,A,PB,71
2020,6,A,PE,110
2020,6,A,PI,51
2020,6,A,PR,56
2020,6,A,RJ,135
2020,6,A,RN,67
2020,6,A,RO,28
2020,6,A,RR,8
2020,6,A,RS,60
2020,6,A,SC,28
2020,6,A,SE,29
2020,6,A,SP,236
2020,6,A,TO,26
2020,6,B,AC,838
2020,6,B,AL,1607
2020,6,B,AM,3188
2020,6,B,AP,1140
2020,6,B,BA,8061
2020,6,B,CE,3849
2020,6,B,DF,1756
2020,6,B,ES,1339
2020,6,B,GO,2291
2020,6,B,MA,3418
2020,6,B,MG,6430
2020,6,B,MS,1472
2020,6,B,MT,1530
2020,6,B,PA,7450
2020,6,B,PB,2516
2020,6,B,PE,4031
2020,6,B,PI,2039
2020,6,B,PR,2485
2020,6,B,RJ,5894
2020,6,B,RN,2176
2020,6,B,RO,1285
2020,6,B,RR,258
2020,6,B,RS,3816
2020,6,B,SC,1281
2020,6,B,SE,1388
2020,6,B,SP,10241
2020,6,B,TO,660
2020,6,C,AC,866
2020,6,C,AL,1944
2020,6,C,AM,3265
2020,6,C,AP,1088
2020,6,C,BA,8241
2020,6,C,CE,4249
2020,6,C,DF,2096
2020,6,C,ES,1955
2020,6,C,GO,2937
2020,6,C,MA,3749
2020,6,C,MG,9553
2020,6,C,MS,1773
2020,6,C,MT,1986
2020,6,C,PA,7284
2020,6,C,PB,3293
2020,6,C,PE,5147
2020,6,C,PI,2176
2020,6,C,PR,3341
2020,6,C,RJ,6227
2020,6,C,RN,2875
2020,6,C,RO,1704
2020,6,C,RR,299
2020,6,C,RS,4613
2020,6,C,SC,1650
2020,6,C,SE,1520
2020,6,C,SP,12186
2020,6,C,TO,709
2020,6,D,AC,333
2020,6,D,AL,569
2020,6,D,AM,1205
2020,6,D,AP,442
2020,6,D,BA,2760
2020,6,D,CE,1279
2020,6,D,DF,865
2020,6,D,ES,737
2020,6,D,GO,1166
2020,6,D,MA,1330
2020,6,D,MG,3815
2020,6,D,MS,623
2020,6,D,MT,748
2020,6,D,PA,2386
2020,6,D,PB,1131
2020,6,D,PE,1915
2020,6,D,PI,804
2020,6,D,PR,1422
2020,6,D,RJ,2355
2020,6,D,RN,1033
2020,6,D,RO,617
2020,6,D,RR,109
2020,6,D,RS,1773
2020,6,D,SC,616
2020,6,D,SE,499
2020,6,D,SP,5010
2020,6,D,TO,302
2020,6,E,AC,118
2020,6,E,AL,172
2020,6,E,AM,481
2020,6,E,AP,176
2020,6,E,BA,795
2020,6,E,CE,462
2020,6,E,DF,368
2020,6,E,ES,250
2020,6,E,GO,405
2020,6,E,MA,467
2020,6,E,MG,1325
2020,6,E,MS,212
2020,6,E,MT,283
2020,6,E,PA,865
2020,6,E,PB,309
2020,6,E,PE,595
