NU_ANO,TP_SEXO,Q006,SG_UF_PROVA,QTD
2022,F,G,AC,53
2022,F,G,AL,196
2022,F,G,AM,204
2022,F,G,AP,72
2022,F,G,BA,693
2022,F,G,CE,580
2022,F,G,DF,1044
2022,F,G,ES,359
2022,F,G,GO,685
2022,F,G,MA,230
2022,F,G,MG,1843
2022,F,G,MS,245
2022,F,G,MT,389
2022,F,G,PA,428
2022,F,G,PB,313
2022,F,G,PE,660
2022,F,G,PI,188
2022,F,G,PR,1154
2022,F,G,RJ,1948
2022,F,G,RN,339
2022,F,G,RO,83
2022,F,G,RR,54
2022,F,G,RS,1009
2022,F,G,SC,680
2022,F,G,SE,193
2022,F,G,SP,4986
2022,F,G,TO,148
2022,F,G,AC,50
2022,F,G,AL,247
2022,F,G,AM,236
2022,F,G,AP,67
2022,F,G,BA,836
2022,F,G,CE,701
2022,F,G,DF,1312
2022,F,G,ES,443
2022,F,G,GO,916
2022,F,G,MA,307
2022,F,G,MG,2254
2022,F,G,MS,313
2022,F,G,MT,509
2022,F,G,PA,472
2022,F,G,PB,305
2022,F,G,PE,947
2022,F,G,PI,233
2022,F,G,PR,1361
2022,F,G,RJ,2446
2022,F,G,RN,341
2022,F,G,RO,128
2022,F,G,RR,48
2022,F,G,RS,1172
2022,F,G,SC,870
2022,F,G,SE,236
2022,F,G,SP,7151
2022,F,G,TO,159
2022,M,A,AC,659
2022,M,A,AL,1723
2022,M,A,AM,3108
2022,M,A,AP,602
2022,M,A,BA,6707
2022,M,A,CE,7478
2022,M,A,DF,651
2022,M,A,ES,585
2022,M,A,GO,1381
2022,M,A,MA,4655
2022,M,A,MG,2323
2022,M,A,MS,427
2022,M,A,MT,480
2022,M,A,PA,6164
2022,M,A,PB,3362
2022,M,A,PE,5666
2022,M,A,PI,3372
2022,M,A,PR,801
2022,M,A,RJ,3166
2022,M,A,RN,2116
2022,M,A,RO,430
2022,M,A,RR,129
2022,M,A,RS,1021
2022,M,A,SC,387
2022,M,A,SE,1733
2022,M,A,SP,3854
2022,M,A,TO,461
2022,M,B,AC,3309
2022,M,B,AL,9328
2022,M,B,AM,13900
2022,M,B,AP,3627
2022,M,B,BA,33073
2022,M,B,CE,49558
2022,M,B,DF,4257
2022,M,B,ES,4196
2022,M,B,GO,11090
2022,M,B,MA,20528
2022,M,B,MG,17463
2022,M,B,MS,2952
2022,M,B,MT,3207
2022,M,B,PA,30458
2022,M,B,PB,16504
2022,M,B,PE,28935
2022,M,B,PI,13067
2022,M,B,PR,5204
2022,M,B,RJ,17756
2022,M,B,RN,12539
2022,M,B,RO,2678
2022,M,B,RR,784
2022,M,B,RS,6602
2022,M,B,SC,2066
2022,M,B,SE,8868
2022,M,B,SP,21527
2022,M,B,TO,2929
2022,M,C,AC,1584
2022,M,C,AL,4557
2022,M,C,AM,6339
2022,M,C,AP,1472
2022,M,C,BA,16934
2022,M,C,CE,16210
2022,M,C,DF,3884
2022,M,C,ES,4319
2022,M,C,GO,11122
2022,M,C,MA,8728
2022,M,C,MG,18785
2022,M,C,MS,3109
2022,M,C,MT,3658
2022,M,C,PA,14185
2022,M,C,PB,7098
2022,M,C,PE,12978
2022,M,C,PI,5295
2022,M,C,PR,8323
2022,M,C,RJ,16387
2022,M,C,RN,6158
2022,M,C,RO,2229
2022,M,C,RR,463
2022,M,C,RS,9174
2022,M,C,SC,3636
2022,M,C,SE,3727
2022,M,C,SP,29862
2022,M,C,TO,1925
2022,M,C,AC,939
2022,M,C,AL,2795
2022,M,C,AM,3345
2022,M,C,AP,829
2022,M,C,BA,10734
2022,M,C,CE,8526
2022,M,C,DF,2935
2022,M,C,ES,3679
2022,M,C,GO,8671
2022,M,C,MA,5117
2022,M,C,MG,17167
2022,M,C,MS,2587
2022,M,C,MT,3269
2022,M,C,PA,7895
2022,M,C,PB,4402
2022,M,C,PE,7870
2022,M,C,PI,3355
2022,M,C,PR,8155
2022,M,C,RJ,12611
2022,M,C,RN,4166
2022,M,C,RO,1678
2022,M,C,RR,381
2022,M,C,RS,8211
2022,M,C,SC,3820
2022,M,C,SE,2201
2022,M,C,SP,28906
2022,M,C,TO,1343
2022,M,D,AC,599
2022,M,D,AL,1518
2022,M,D,AM,1907
2022,M,D,AP,471
2022,M,D,BA,6339
2022,M,D,CE,4494
2022,M,D,DF,2020
2022,M,D,ES,2653
2022,M,D,GO,6087
2022,M,D,MA,3016
2022,M,D,MG,12567
2022,M,D,MS,1833
2022,M,D,MT,2427
2022,M,D,PA,4688
2022,M,D,PB,2469
2022,M,D,PE,4414
2022,M,D,PI,1886
2022,M,D,PR,7086
2022,M,D,RJ,8564
2022,M,D,RN,2399
2022,M,D,RO,1213
2022,M,D,RR,272
2022,M,D,RS,6578
2022,M,D,SC,3468
2022,M,D,SE,1255
2022,M,D,SP,23671
2022,M,D,TO,1007
2022,M,D,AC,305
2022,M,D,AL,854
2022,M,D,AM,903
2022,M,D,AP,284
2022,M,D,BA,3605
2022,M,D,CE,2440
2022,M,D,DF,1075
2022,M,D,ES,1519
2022,M,D,GO,3317
2022,M,D,MA,1543
2022,M,D,MG,8097
2022,M,D,MS,1043
2022,M,D,MT,1501
2022,M,D,PA,2514
2022,M,D,PB,1421
2022,M,D,PE,2466
2022,M,D,PI,1072
2022,M,D,PR,4701
2022,M,D,RJ,5146
2022,M,D,RN,1449
2022,M,D,RO,685
2022,M,D,RR,144
2022,M,D,RS,4370
2022,M,D,SC,2513
2022,M,D,SE,684
2022,M,D,SP,15447
2022,M,D,TO,557
2022,M,E,AC,373
2022,M,E,AL,1054
2022,M,E,AM,1081
2022,M,E,AP,370
2022,M,E,BA,4204
2022,M,E,CE,2761
2022,M,E,DF,1470
2022,M,E,ES,1934
2022,M,E,GO,3788
2022,M,E,MA,1846
2022,M,E,MG,9783
2022,M,E,MS,1269
2022,M,E,MT,1783
2022,M,E,PA,2828
2022,M,E,PB,1609
2022,M,E,PE,2946
2022,M,E,PI,1277
2022,M,E,PR,5969
2022,M,E,RJ,6212
2022,M,E,RN,1627
2022,M,E,RO,828
2022,M,E,RR,219
2022,M,E,RS,5319
2022,M,E,SC,3576
2022,M,E,SE,893
2022,M,E,SP,19913
2022,M,E,TO,612
2022,M,F,AC,408
2022,M,F,AL,1034
2022,M,F,AM,1020
2022,M,F,AP,478
2022,M,F,BA,3999
2022,M,F,CE,2644
2022,M,F,DF,1808
2022,M,F,ES,1820
2022,M,F,GO,3653
2022,M,F,MA,1735
2022,M,F,MG,9198
2022,M,F,MS,1276
2022,M,F,MT,1919
2022,M,F,PA,2871
2022,M,F,PB,1578
2022,M,F,PE,2722
2022,M,F,PI,1207
2022,M,F,PR,5833
2022,M,F,RJ,6612
2022,M,F,RN,1725
2022,M,F,RO,816
2022,M,F,RR,209
2022,M,F,RS,4974
2022,M,F,SC,3617
2022,M,F,SE,902
2022,M,F,SP,19908
2022,M,F,TO,648
2022,M,G,AC,184
2022,M,G,AL,405
2022,M,G,AM,433
2022,M,G,AP,191
2022,M,G,BA,1576
2022,M,G,CE,1054
2022,M,G,DF,907
2022,M,G,ES,755
2022,M,G,GO,1583
2022,M,G,MA,693
2022,M,G,MG,3947
2022,M,G,MS,522
2022,M,G,MT,827
2022,M,G,PA,1176
2022,M,G,PB,657
2022,M,G,PE,1123
2022,M,G,PI,483
2022,M,G,PR,2486
2022,M,G,RJ,2972
2022,M,G,RN,726
2022,M,G,RO,301
2022,M,G,RR,102
2022,M,G,RS,2060
2022,M,G,SC,1558
2022,M,G,SE,441
2022,M,G,SP,8543
2022,M,G,TO,253
2022,M,G,AC,137
2022,M,G,AL,270
2022,M,G,AM,277
2022,M,G,AP,138
2022,M,G,BA,1172
2022,M,G,CE,740
2022,M,G,DF,741
2022,M,G,ES,513
2022,M,G,GO,1037
2022,M,G,MA,461
2022,M,G,MG,2769
2022,M,G,MS,370
2022,M,G,MT,561
2022,M,G,PA,796
2022,M,G,PB,457
2022,M,G,PE,811
2022,M,G,PI,385
2022,M,G,PR,1616
2022,M,G,RJ,2226
2022,M,G,RN,501
2022,M,G,RO,196
2022,M,G,RR,74
2022,M,G,RS,1490
2022,M,G,SC,1078
2022,M,G,SE,271
2022,M,G,SP,6024
2022,M,G,TO,181
2022,M,G,AC,74
2022,M,G,AL,215
2022,M,G,AM,208
2022,M,G,AP,92
2022,M,G,BA,781
2022,M,G,CE,559
2022,M,G,DF,586
2022,M,G,ES,377
2022,M,G,GO,712
2022,M,G,MA,336
2022,M,G,MG,1985
2022,M,G,MS,268
2022,M,G,MT,377
2022,M,G,PA,532
2022,M,G,PB,337
2022,M,G,PE,596
2022,M,G,PI,253
2022,M,G,PR,1119
2022,M,G,RJ,1721
2022,M,G,RN,392
2022,M,G,RO,135
2022,M,G,RR,68
2022,M,G,RS,1054
2022,M,G,SC,709
2022,M,G,SE,199
2022,M,G,SP,4111
2022,M,G,TO,144
2022,M,G,AC,99
2022,M,G,AL,249
2022,M,G,AM,271
2022,M,G,AP,123
2022,M,G,BA,1091
2022,M,G,CE,740
2022,M,G,DF,764
2022,M,G,ES,473
2022,M,G,GO,974
2022,M,G,MA,400
2022,M,G,MG,2430
2022,M,G,MS,349
2022,M,G,MT,531
2022,M,G,PA,678
2022,M,G,PB,445
2022,M,G,PE,735
2022,M,G,PI,281
2022,M,G,PR,1591
2022,M,G,RJ,2249
2022,M,G,RN,458
2022,M,G,RO,168
2022,M,G,RR,64
2022,M,G,RS,1246
2022,M,G,SC,995
2022,M,G,SE,264
2022,M,G,SP,5880
2022,M,G,TO,183
2022,M,G,AC,95
2022,M,G,AL,252
2022,M,G,AM,278
2022,M,G,AP,111
2022,M,G,BA,965
2022,M,G,CE,727
2022,M,G,DF,867
2022,M,G,ES,474
2022,M,G,GO,890
2022,M,G,MA,397
2022,M,G,MG,2396
2022,M,G,MS,333
2022,M,G,MT,557
2022,M,G,PA,611
2022,M,G,PB,400
2022,M,G,PE,750
2022,M,G,PI,306
2022,M,G,PR,1440
2022,M,G,RJ,2220
2022,M,G,RN,460
2022,M,G,RO,149
2022,M,G,RR,79
2022,M,G,RS,1192
2022,M,G,SC,836
2022,M,G,SE,229
2022,M,G,SP,5549
2022,M,G,TO,198
2022,M,G,AC,80
2022,M,G,AL,187
2022,M,G,AM,190
2022,M,G,AP,86
2022,M,G,BA,714
2022,M,G,CE,532
2022,M,G,DF,707
2022,M,G,ES,359
2022,M,G,GO,579
2022,M,G,MA,244
2022,M,G,MG,1701
2022,M,G,MS,237
2022,M,G,MT,370
2022,M,G,PA,431
2022,M,G,PB,311
2022,M,G,PE,550
2022,M,G,PI,217
2022,M,G,PR,986
2022,M,G,RJ,1617
2022,M,G,RN,335
2022,M,G,RO,109
2022,M,G,RR,62
2022,M,G,RS,865
2022,M,G,SC,546
2022,M,G,SE,173
2022,M,G,SP,3948
2022,M,G,TO,148
2022,M,G,AC,69
2022,M,G,AL,214
2022,M,G,AM,223
2022,M,G,AP,110
2022,M,G,BA,771
2022,M,G,CE,567
2022,M,G,DF,937
2022,M,G,ES,422
2022,M,G,GO,719
2022,M,G,MA,262
2022,M,G,MG,1852
2022,M,G,MS,279
2022,M,G,MT,375
2022,M,G,PA,418
2022,M,G,PB,292
2022,M,G,PE,623
2022,M,G,PI,243
2022,M,G,PR,1087
2022,M,G,RJ,1788
2022,M,G,RN,341
2022,M,G,RO,103
2022,M,G,RR,59
2022,M,G,RS,922
2022,M,G,SC,672
2022,M,G,SE,223
2022,M,G,SP,4689
2022,M,G,TO,136
2022,M,G,AC,66
2022,M,G,AL,194
2022,M,G,AM,213
2022,M,G,AP,56
2022,M,G,BA,677
2022,M,G,CE,625
2022,M,G,DF,946
2022,M,G,ES,343
2022,M,G,GO,648
2022,M,G,MA,226
2022,M,G,MG,1683
2022,M,G,MS,213
2022,M,G,MT,377
2022,M,G,PA,385
2022,M,G,PB,283
2022,M,G,PE,635
2022,M,G,PI,187
2022,M,G,PR,999
2022,M,G,RJ,1862
2022,M,G,RN,375
2022,M,G,RO,95
2022,M,G,RR,40
2022,M,G,RS,796
2022,M,G,SC,621
2022,M,G,SE,179
2022,M,G,SP,4390
2022,M,G,TO,142
2022,M,G,AC,67
2022,M,G,AL,261
2022,M,G,AM,271
2022,M,G,AP,64
2022,M,G,BA,948
2022,M,G,CE,827
2022,M,G,DF,1381
2022,M,G,ES,481
2022,M,G,GO,1026
2022,M,G,MA,351
2022,M,G,MG,2372
2022,M,G,MS,321
2022,M,G,MT,554
2022,M,G,PA,521
2022,M,G,PB,374
2022,M,G,PE,1053
2022,M,G,PI,291
2022,M,G,PR,1427
2022,M,G,RJ,2648
2022,M,G,RN,392
2022,M,G,RO,137
2022,M,G,RR,53
2022,M,G,RS,1176
2022,M,G,SC,899
2022,M,G,SE,225
2022,M,G,SP,7396
2022,M,G,TO,164
2023,F,A,AC,1627
2023,F,A,AL,6065
2023,F,A,AM,6603
2023,F,A,AP,1716
2023,F,A,BA,28457
2023,F,A,CE,13376
2023,F,A,DF,2240
2023,F,A,ES,1697
2023,F,A,GO,3245
2023,F,A,MA,14714
2023,F,A,MG,8464
2023,F,A,MS,1192
2023,F,A,MT,1231
2023,F,A,PA,17848
2023,F,A,PB,9984
2023,F,A,PE,16283
2023,F,A,PI,10049
2023,F,A,PR,2166
2023,F,A,RJ,11167
2023,F,A,RN,6435
2023,F,A,RO,1275
2023,F,A,RR,296
2023,F,A,RS,3038
2023,F,A,SC,923
2023,F,A,SE,5332
2023,F,A,SP,9707
2023,F,A,TO,1289
2023,F,B,AC,6695
2023,F,B,AL,24360
2023,F,B,AM,26805
2023,F,B,AP,8022
2023,F,B,BA,100271
2023,F,B,CE,72564
2023,F,B,DF,11716
2023,F,B,ES,11879
2023,F,B,GO,25490
2023,F,B,MA,53004
2023,F,B,MG,55918
2023,F,B,MS,7421
2023,F,B,MT,8571
2023,F,B,PA,69643
2023,F,B,PB,35889
2023,F,B,PE,63580
2023,F,B,PI,29956
2023,F,B,PR,15294
2023,F,B,RJ,53263
2023,F,B,RN,26518
2023,F,B,RO,7278
2023,F,B,RR,2059
2023,F,B,RS,19445
2023,F,B,SC,6475
2023,F,B,SE,19692
2023,F,B,SP,59383
2023,F,B,TO,7416
2023,F,C,AC,2372
2023,F,C,AL,7648
2023,F,C,AM,8771
2023,F,C,AP,2712
2023,F,C,BA,32152
2023,F,C,CE,19488
2023,F,C,DF,7199
2023,F,C,ES,9013
2023,F,C,GO,18203
2023,F,C,MA,14784
2023,F,C,MG,42710
2023,F,C,MS,5633
2023,F,C,MT,7329
2023,F,C,PA,22515
2023,F,C,PB,10289
2023,F,C,PE,19487
2023,F,C,PI,7803
2023,F,C,PR,17710
2023,F,C,RJ,31395
2023,F,C,RN,8873
2023,F,C,RO,4394
2023,F,C,RR,1030
2023,F,C,RS,18771
2023,F,C,SC,8532
2023,F,C,SE,5698
2023,F,C,SP,60975
2023,F,C,TO,3616
2023,F,C,AC,1205
2023,F,C,AL,3909
2023,F,C,AM,4271
2023,F,C,AP,1261
2023,F,C,BA,16816
2023,F,C,CE,9612
2023,F,C,DF,4385
2023,F,C,ES,6265
2023,F,C,GO,12310
2023,F,C,MA,7121
2023,F,C,MG,31606
2023,F,C,MS,3921
2023,F,C,MT,5523
2023,F,C,PA,10932
2023,F,C,PB,5527
2023,F,C,PE,10155
2023,F,C,PI,4134
2023,F,C,PR,15208
2023,F,C,RJ,20189
2023,F,C,RN,5197
2023,F,C,RO,2822
2023,F,C,RR,637
2023,F,C,RS,14354
2023,F,C,SC,8060
2023,F,C,SE,2892
2023,F,C,SP,50062
2023,F,C,TO,2307
2023,F,D,AC,720
2023,F,D,AL,2160
2023,F,D,AM,2102
2023,F,D,AP,727
2023,F,D,BA,8902
2023,F,D,CE,5058
2023,F,D,DF,2859
2023,F,D,ES,4220
2023,F,D,GO,7858
2023,F,D,MA,3863
2023,F,D,MG,21124
2023,F,D,MS,2621
2023,F,D,MT,3845
2023,F,D,PA,6271
2023,F,D,PB,2895
2023,F,D,PE,5661
2023,F,D,PI,2292
2023,F,D,PR,11703
2023,F,D,RJ,12896
2023,F,D,RN,2890
2023,F,D,RO,1747
2023,F,D,RR,436
2023,F,D,RS,10556
2023,F,D,SC,6647
2023,F,D,SE,1534
2023,F,D,SP,38725
2023,F,D,TO,1446
2023,F,D,AC,350
2023,F,D,AL,1111
2023,F,D,AM,1147
2023,F,D,AP,409
2023,F,D,BA,4625
2023,F,D,CE,2648
2023,F,D,DF,1561
2023,F,D,ES,2354
2023,F,D,GO,4147
2023,F,D,MA,1916
2023,F,D,MG,11963
2023,F,D,MS,1411
2023,F,D,MT,2334
2023,F,D,PA,3077
2023,F,D,PB,1594
2023,F,D,PE,3035
2023,F,D,PI,1252
2023,F,D,PR,6916
2023,F,D,RJ,6931
2023,F,D,RN,1480
2023,F,D,RO,950
2023,F,D,RR,225
2023,F,D,RS,6197
2023,F,D,SC,4321
2023,F,D,SE,802
2023,F,D,SP,22600
2023,F,D,TO,807
2023,F,E,AC,553
2023,F,E,AL,1676
2023,F,E,AM,1596
2023,F,E,AP,640
2023,F,E,BA,6431
2023,F,E,CE,3916
2023,F,E,DF,2616
2023,F,E,ES,3189
2023,F,E,GO,5851
2023,F,E,MA,2723
2023,F,E,MG,17517
2023,F,E,MS,2048
2023,F,E,MT,3366
2023,F,E,PA,4293
2023,F,E,PB,2246
2023,F,E,PE,4338
2023,F,E,PI,1778
2023,F,E,PR,10957
2023,F,E,RJ,10874
2023,F,E,RN,2357
2023,F,E,RO,1468
2023,F,E,RR,397
2023,F,E,RS,9362
2023,F,E,SC,7052
2023,F,E,SE,1347
2023,F,E,SP,35946
2023,F,E,TO,1145
2023,F,F,AC,326
2023,F,F,AL,848
2023,F,F,AM,821
2023,F,F,AP,370
2023,F,F,BA,3254
2023,F,F,CE,2077
2023,F,F,DF,1730
2023,F,F,ES,1553
2023,F,F,GO,3033
2023,F,F,MA,1276
2023,F,F,MG,8629
2023,F,F,MS,1144
2023,F,F,MT,1792
2023,F,F,PA,2186
2023,F,F,PB,1207
2023,F,F,PE,2234
2023,F,F,PI,912
2023,F,F,PR,5563
2023,F,F,RJ,5690
2023,F,F,RN,1290
2023,F,F,RO,688
2023,F,F,RR,203
2023,F,F,RS,4719
2023,F,F,SC,3814
2023,F,F,SE,762
2023,F,F,SP,18586
2023,F,F,TO,563
2023,F,G,AC,160
2023,F,G,AL,534
2023,F,G,AM,501
2023,F,G,AP,244
2023,F,G,BA,2041
2023,F,G,CE,1279
2023,F,G,DF,1272
2023,F,G,ES,967
2023,F,G,GO,1795
2023,F,G,MA,791
2023,F,G,MG,5390
2023,F,G,MS,695
2023,F,G,MT,1058
2023,F,G,PA,1258
2023,F,G,PB,692
2023,F,G,PE,1445
2023,F,G,PI,541
2023,F,G,PR,3149
2023,F,G,RJ,3992
2023,F,G,RN,811
2023,F,G,RO,439
2023,F,G,RR,138
2023,F,G,RS,2881
2023,F,G,SC,2364
2023,F,G,SE,460
2023,F,G,SP,11692
2023,F,G,TO,341
2023,F,G,AC,164
2023,F,G,AL,420
2023,F,G,AM,418
2023,F,G,AP,200
2023,F,G,BA,1686
2023,F,G,CE,1123
2023,F,G,DF,1350
2023,F,G,ES,851
2023,F,G,GO,1565
2023,F,G,MA,746
2023,F,G,MG,4596
2023,F,G,MS,617
2023,F,G,MT,951
2023,F,G,PA,1156
2023,F,G,PB,619
2023,F,G,PE,1272
2023,F,G,PI,400
2023,F,G,PR,2882
2023,F,G,RJ,3555
2023,F,G,RN,684
2023,F,G,RO,361
2023,F,G,RR,149
2023,F,G,RS,2409
2023,F,G,SC,1918
2023,F,G,SE,416
2023,F,G,SP,10226
2023,F,G,TO,299
2023,F,G,AC,137
2023,F,G,AL,322
2023,F,G,AM,351
2023,F,G,AP,179
2023,F,G,BA,1309
2023,F,G,CE,888
2023,F,G,DF,1145
2023,F,G,ES,614
2023,F,G,GO,1265
2023,F,G,MA,534
2023,F,G,MG,3394
2023,F,G,MS,467
2023,F,G,MT,834
2023,F,G,PA,902
2023,F,G,PB,518
2023,F,G,PE,1016
2023,F,G,PI,330
2023,F,G,PR,2233
2023,F,G,RJ,2799
2023,F,G,RN,588
2023,F,G,RO,247
2023,F,G,RR,108
2023,F,G,RS,1793
2023,F,G,SC,1432
2023,F,G,SE,351
2023,F,G,SP,8235
2023,F,G,TO,275
2023,F,G,AC,79
2023,F,G,AL,226
2023,F,G,AM,212
2023,F,G,AP,108
2023,F,G,BA,874
2023,F,G,CE,572
2023,F,G,DF,740
2023,F,G,ES,415
2023,F,G,GO,841
2023,F,G,MA,333
2023,F,G,MG,2199
2023,F,G,MS,365
2023,F,G,MT,483
2023,F,G,PA,571
2023,F,G,PB,337
2023,F,G,PE,646
2023,F,G,PI,231
2023,F,G,PR,1405
2023,F,G,RJ,1984
2023,F,G,RN,370
2023,F,G,RO,158
2023,F,G,RR,67
2023,F,G,RS,1164
2023,F,G,SC,882
2023,F,G,SE,204
2023,F,G,SP,5151
2023,F,G,TO,172
2023,F,G,AC,69
2023,F,G,AL,198
2023,F,G,AM,183
2023,F,G,AP,79
2023,F,G,BA,710
2023,F,G,CE,491
2023,F,G,DF,706
2023,F,G,ES,353
2023,F,G,GO,646
2023,F,G,MA,277
2023,F,G,MG,1928
2023,F,G,MS,254
2023,F,G,MT,370
2023,F,G,PA,425
2023,F,G,PB,327
2023,F,G,PE,541
2023,F,G,PI,186
2023,F,G,PR,1151
2023,F,G,RJ,1743
2023,F,G,RN,352
2023,F,G,RO,117
2023,F,G,RR,54
2023,F,G,RS,1005
2023,F,G,SC,791
2023,F,G,SE,186
2023,F,G,SP,4406
2023,F,G,TO,129
2023,F,G,AC,86
2023,F,G,AL,256
2023,F,G,AM,235
2023,F,G,AP,98
2023,F,G,BA,902
2023,F,G,CE,630
2023,F,G,DF,1013
2023,F,G,ES,471
2023,F,G,GO,796
2023,F,G,MA,296
2023,F,G,MG,2293
2023,F,G,MS,317
2023,F,G,MT,447
2023,F,G,PA,541
2023,F,G,PB,404
2023,F,G,PE,707
2023,F,G,PI,235
2023,F,G,PR,1467
2023,F,G,RJ,2140
2023,F,G,RN,398
2023,F,G,RO,136
2023,F,G,RR,74
2023,F,G,RS,1168
2023,F,G,SC,932
2023,F,G,SE,211
2023,F,G,SP,5746
2023,F,G,TO,157
2023,F,G,AC,71
2023,F,G,AL,253
2023,F,G,AM,209
2023,F,G,AP,100
2023,F,G,BA,870
2023,F,G,CE,619
2023,F,G,DF,1149
2023,F,G,ES,397
2023,F,G,GO,761
2023,F,G,MA,249
2023,F,G,MG,2207
2023,F,G,MS,282
2023,F,G,MT,452
2023,F,G,PA,464
2023,F,G,PB,332
2023,F,G,PE,731
2023,F,G,PI,235
2023,F,G,PR,1336
2023,F,G,RJ,2180
2023,F,G,RN,338
2023,F,G,RO,128
2023,F,G,RR,65
2023,F,G,RS,1152
2023,F,G,SC,843
2023,F,G,SE,219
2023,F,G,SP,5709
2023,F,G,TO,200
2023,F,G,AC,61
2023,F,G,AL,200
2023,F,G,AM,197
2023,F,G,AP,60
2023,F,G,BA,786
2023,F,G,CE,610
2023,F,G,DF,1110
2023,F,G,ES,408
2023,F,G,GO,742
2023,F,G,MA,229
2023,F,G,MG,1967
2023,F,G,MS,272
2023,F,G,MT,411
2023,F,G,PA,456
2023,F,G,PB,340
2023,F,G,PE,688
2023,F,G,PI,181
2023,F,G,PR,1180
2023,F,G,RJ,2066
2023,F,G,RN,386
2023,F,G,RO,105
2023,F,G,RR,66
2023,F,G,RS,1005
2023,F,G,SC,770
2023,F,G,SE,200
2023,F,G,SP,5311
2023,F,G,TO,150
2023,F,G,AC,71
2023,F,G,AL,248
2023,F,G,AM,212
2023,F,G,AP,68
2023,F,G,BA,872
2023,F,G,CE,770
2023,F,G,DF,1402
2023,F,G,ES,518
2023,F,G,GO,972
2023,F,G,MA,315
2023,F,G,MG,2395
2023,F,G,MS,368
2023,F,G,MT,525
2023,F,G,PA,482
2023,F,G,PB,343
2023,F,G,PE,992
2023,F,G,PI,240
2023,F,G,PR,1345
2023,F,G,RJ,2608
2023,F,G,RN,367
2023,F,G,RO,124
2023,F,G,RR,73
2023,F,G,RS,1208
2023,F,G,SC,937
2023,F,G,SE,222
2023,F,G,SP,7315
2023,F,G,TO,152
2023,M,A,AC,705
2023,M,A,AL,2647
2023,M,A,AM,3534
2023,M,A,AP,806
2023,M,A,BA,9244
2023,M,A,CE,7948
2023,M,A,DF,921
2023,M,A,ES,713
2023,M,A,GO,1640
2023,M,A,MA,6283
2023,M,A,MG,3272
2023,M,A,MS,510
2023,M,A,MT,569
2023,M,A,PA,7391
2023,M,A,PB,4791
2023,M,A,PE,7538
2023,M,A,PI,4291
2023,M,A,PR,1076
2023,M,A,RJ,4605
2023,M,A,RN,2862
2023,M,A,RO,584
2023,M,A,RR,156
2023,M,A,RS,1297
2023,M,A,SC,523
2023,M,A,SE,2216
2023,M,A,SP,4990
2023,M,A,TO,522
2023,M,B,AC,3564
2023,M,B,AL,13066
2023,M,B,AM,16142
2023,M,B,AP,4607
2023,M,B,BA,42818
2023,M,B,CE,52454
2023,M,B,DF,5100
2023,M,B,ES,5096
2023,M,B,GO,12177
2023,M,B,MA,27189
2023,M,B,MG,22168
2023,M,B,MS,3127
2023,M,B,MT,3605
2023,M,B,PA,35376
2023,M,B,PB,21702
2023,M,B,PE,34531
2023,M,B,PI,16667
2023,M,B,PR,6430
2023,M,B,RJ,22660
2023,M,B,RN,14970
2023,M,B,RO,3175
2023,M,B,RR,904
2023,M,B,RS,7512
2023,M,B,SC,2571
2023,M,B,SE,10192
2023,M,B,SP,25592
2023,M,B,TO,3269
2023,M,C,AC,1555
2023,M,C,AL,5745
2023,M,C,AM,7079
2023,M,C,AP,2008
2023,M,C,BA,20769
2023,M,C,CE,17151
2023,M,C,DF,4239
2023,M,C,ES,5265
2023,M,C,GO,11441
2023,M,C,MA,10724
2023,M,C,MG,22379
2023,M,C,MS,3269
2023,M,C,MT,3980
2023,M,C,PA,15792
2023,M,C,PB,8510
2023,M,C,PE,14728
2023,M,C,PI,6126
2023,M,C,PR,9372
2023,M,C,RJ,18276
2023,M,C,RN,7026
2023,M,C,RO,2566
2023,M,C,RR,570
2023,M,C,RS,9677
2023,M,C,SC,4206
2023,M,C,SE,4142
2023,M,C,SP,33119
2023,M,C,TO,2126
2023,M,C,AC,1024
2023,M,C,AL,3350
2023,M,C,AM,3754
2023,M,C,AP,1098
2023,M,C,BA,11930
2023,M,C,CE,8385
2023,M,C,DF,2959
2023,M,C,ES,4171
2023,M,C,GO,8501
2023,M,C,MA,5746
2023,M,C,MG,19362
2023,M,C,MS,2525
2023,M,C,MT,3296
2023,M,C,PA,8247
2023,M,C,PB,4684
2023,M,C,PE,8424
2023,M,C,PI,3517
2023,M,C,PR,8908
2023,M,C,RJ,13153
2023,M,C,RN,4435
2023,M,C,RO,1789
2023,M,C,RR,377
2023,M,C,RS,8406
2023,M,C,SC,4410
2023,M,C,SE,2353
2023,M,C,SP,30386
2023,M,C,TO,1495
2023,M,D,AC,624
2023,M,D,AL,1806
2023,M,D,AM,1929
2023,M,D,AP,623
2023,M,D,BA,6859
2023,M,D,CE,4737
2023,M,D,DF,2125
2023,M,D,ES,2969
2023,M,D,GO,6093
2023,M,D,MA,3277
2023,M,D,MG,14231
2023,M,D,MS,1840
2023,M,D,MT,2568
2023,M,D,PA,4922
2023,M,D,PB,2625
2023,M,D,PE,4706
2023,M,D,PI,2021
2023,M,D,PR,7574
2023,M,D,RJ,9059
2023,M,D,RN,2708
2023,M,D,RO,1262
2023,M,D,RR,281
2023,M,D,RS,6588
2023,M,D,SC,3708
2023,M,D,SE,1304
2023,M,D,SP,24779
2023,M,D,TO,1018
2023,M,D,AC,363
